filename,fold,target,primary_label,durations
580084.wav,1,3,shikra1,33.071
546640.wav,1,3,shikra1,6.168
530646.wav,2,3,shikra1,8.605
523463.wav,2,3,shikra1,65.1643125
523462.wav,1,3,shikra1,32.59325
518360.wav,2,3,shikra1,10.6840625
469384.wav,2,3,shikra1,39.4769375
466298.wav,2,3,shikra1,6.8386875
460284.wav,2,3,shikra1,22.12575
460281.wav,1,3,shikra1,14.8636875
451536.wav,2,3,shikra1,39.83675
441583.wav,2,3,shikra1,10.29825
426353.wav,2,3,shikra1,20.767375
413074.wav,1,3,shikra1,10.449
401593.wav,1,3,shikra1,12.4234375
374784.wav,2,3,shikra1,36.3834375
366525.wav,1,3,shikra1,12.072
366522.wav,1,3,shikra1,18.912
366521.wav,2,3,shikra1,38.328
366520.wav,1,3,shikra1,34.224
365078.wav,1,3,shikra1,7.4546875
364120.wav,2,3,shikra1,47.5471875
343014.wav,2,3,shikra1,47.113
341470.wav,1,3,shikra1,8.2024375
338897.wav,1,3,shikra1,25.573875
338896.wav,2,3,shikra1,17.5020625
328068.wav,1,3,shikra1,11.05125
311113.wav,1,3,shikra1,30.902875
311112.wav,1,3,shikra1,18.7559375
296421.wav,1,3,shikra1,34.0846875
288090.wav,2,3,shikra1,42.525625
215626.wav,2,3,shikra1,6.8701875
206429.wav,1,3,shikra1,7.993
201572.wav,1,3,shikra1,18.8081875
185040.wav,1,3,shikra1,68.3101875
185039.wav,2,3,shikra1,10.579625
185038.wav,2,3,shikra1,35.4743125
185037.wav,1,3,shikra1,18.6775625
184129.wav,1,3,shikra1,13.819875
184128.wav,2,3,shikra1,12.8
171307.wav,2,3,shikra1,15.93475
141625.wav,1,3,shikra1,67.99675
133781.wav,1,3,shikra1,20.3755
116901.wav,1,3,shikra1,7.3665625
74449.wav,2,3,shikra1,35.3175625
575201.wav,1,3,shikra1,43.6778125
575200.wav,1,3,shikra1,28.3700625
575199.wav,2,3,shikra1,76.8533125
575197.wav,1,3,shikra1,51.9325
454372.wav,1,3,shikra1,21.913
397784.wav,1,3,shikra1,7.1325
369016.wav,1,3,shikra1,10.5535
310822.wav,2,3,shikra1,11.389375
304986.wav,1,3,shikra1,24.941625
268742.wav,2,3,shikra1,92.31675
207634.wav,2,3,shikra1,8.747375
603940.wav,1,3,shikra1,52.744125
575195.wav,1,3,shikra1,6.7145625
302461.wav,1,3,shikra1,33.09825
301277.wav,1,3,shikra1,63.0868125
209200.wav,2,3,shikra1,10.031
575198.wav,2,3,shikra1,29.3104375
196562.wav,1,3,shikra1,18.432
143001.wav,1,4,levspa1,16.4165
143000.wav,1,4,levspa1,49.9809375
700706.wav,1,5,norgos,72.269
694012.wav,1,5,norgos,15.0
685091.wav,1,5,norgos,38.20925
672776.wav,2,5,norgos,11.337125
672139.wav,1,5,norgos,6.0638125
667092.wav,1,5,norgos,50.472
646584.wav,1,5,norgos,21.576875
640969.wav,2,5,norgos,10.489625
640968.wav,1,5,norgos,12.469125
637847.wav,1,5,norgos,13.4908125
635614.wav,2,5,norgos,6.8890625
631753.wav,1,5,norgos,11.88
631750.wav,2,5,norgos,12.924
631746.wav,2,5,norgos,66.744
631732.wav,1,5,norgos,7.416
627177.wav,1,5,norgos,35.064
627175.wav,2,5,norgos,27.324
627173.wav,2,5,norgos,51.336
627170.wav,1,5,norgos,63.864
626570.wav,1,5,norgos,33.1915
626563.wav,2,5,norgos,34.25625
626552.wav,2,5,norgos,84.2315
626551.wav,1,5,norgos,68.72425
626549.wav,1,5,norgos,41.9855
626417.wav,2,5,norgos,85.608
626360.wav,2,5,norgos,19.296
626354.wav,2,5,norgos,20.196
626012.wav,2,5,norgos,13.428
624073.wav,2,5,norgos,33.408
619737.wav,1,5,norgos,96.975
619736.wav,2,5,norgos,59.990125
619727.wav,2,5,norgos,16.607125
613938.wav,1,5,norgos,55.3073125
610200.wav,2,5,norgos,7.8610625
591249.wav,2,5,norgos,81.7763125
591248.wav,2,5,norgos,52.5605625
591247.wav,2,5,norgos,13.505375
591242.wav,2,5,norgos,10.097625
591240.wav,1,5,norgos,57.65075
591237.wav,2,5,norgos,42.028625
591235.wav,1,5,norgos,18.30425
591228.wav,1,5,norgos,12.528
591203.wav,2,5,norgos,13.61075
591202.wav,1,5,norgos,10.70375
591201.wav,1,5,norgos,14.078375
591200.wav,1,5,norgos,6.5294375
578075.wav,2,5,norgos,54.464125
578071.wav,1,5,norgos,42.0754375
574582.wav,2,5,norgos,8.03625
574317.wav,1,5,norgos,10.228375
574315.wav,1,5,norgos,57.501625
574314.wav,1,5,norgos,55.6783125
568177.wav,1,5,norgos,43.2491875
564884.wav,2,5,norgos,8.8859375
557979.wav,1,5,norgos,47.325625
551452.wav,2,5,norgos,95.0335
546385.wav,1,5,norgos,35.0200625
546384.wav,1,5,norgos,15.046
538257.wav,1,5,norgos,9.6130625
533684.wav,1,5,norgos,7.1865625
520286.wav,1,5,norgos,25.331625
519963.wav,1,5,norgos,53.0285625
512740.wav,1,5,norgos,53.238625
512423.wav,2,5,norgos,8.424
486807.wav,1,5,norgos,54.880125
484612.wav,1,5,norgos,44.4475625
484611.wav,1,5,norgos,8.033625
484600.wav,1,5,norgos,77.739
481062.wav,1,5,norgos,6.2051875
465232.wav,1,5,norgos,12.816
448699.wav,2,5,norgos,57.912
440323.wav,2,5,norgos,23.6408125
439075.wav,2,5,norgos,10.759375
438943.wav,2,5,norgos,73.5079375
438940.wav,2,5,norgos,68.087625
429760.wav,1,5,norgos,92.2713125
429219.wav,2,5,norgos,32.8968125
428827.wav,2,5,norgos,20.409625
428826.wav,1,5,norgos,23.5215625
426227.wav,2,5,norgos,65.149375
425920.wav,1,5,norgos,41.621625
425919.wav,1,5,norgos,32.872
425918.wav,2,5,norgos,38.580125
425760.wav,1,5,norgos,6.1641875
425729.wav,2,5,norgos,15.177125
425339.wav,2,5,norgos,45.3036875
425329.wav,1,5,norgos,17.8866875
424428.wav,1,5,norgos,29.4785
424427.wav,2,5,norgos,26.630125
421497.wav,2,5,norgos,39.4193125
416502.wav,1,5,norgos,31.15025
406838.wav,2,5,norgos,23.5363125
406836.wav,1,5,norgos,46.3935
405653.wav,1,5,norgos,18.192
405652.wav,1,5,norgos,58.368
394963.wav,1,5,norgos,82.128
388950.wav,2,5,norgos,26.6751875
382022.wav,1,5,norgos,85.0700625
373099.wav,2,5,norgos,17.592
347581.wav,2,5,norgos,88.2155
324213.wav,2,5,norgos,26.853875
309597.wav,1,5,norgos,9.432
309596.wav,2,5,norgos,9.648
309594.wav,2,5,norgos,8.172
308382.wav,2,5,norgos,38.916
306887.wav,1,5,norgos,19.1943125
291080.wav,2,5,norgos,54.6909375
282488.wav,1,5,norgos,7.2
241374.wav,1,5,norgos,12.721625
232498.wav,2,5,norgos,23.379625
215067.wav,1,5,norgos,12.0373125
199775.wav,2,5,norgos,62.1200625
193095.wav,2,5,norgos,26.6225625
186183.wav,1,5,norgos,30.5335
183577.wav,2,5,norgos,8.2546875
183558.wav,1,5,norgos,91.056
181505.wav,1,5,norgos,24.048
165760.wav,1,5,norgos,15.778
143032.wav,2,5,norgos,47.9553125
129861.wav,2,5,norgos,16.3004375
126082.wav,2,5,norgos,41.0645
121312.wav,1,5,norgos,15.62125
111991.wav,2,5,norgos,7.1053125
107271.wav,1,5,norgos,44.591
102849.wav,2,5,norgos,11.04
102848.wav,1,5,norgos,71.232
72937.wav,2,5,norgos,26.5404375
72816.wav,2,5,norgos,12.469375
59174.wav,2,5,norgos,64.15675
49347.wav,2,5,norgos,90.024
49346.wav,1,5,norgos,21.888
31651.wav,2,5,norgos,12.773875
28005.wav,2,5,norgos,17.789375
27025.wav,1,5,norgos,7.62775
695135.wav,2,5,norgos,7.019625
694015.wav,2,5,norgos,9.920375
694014.wav,1,5,norgos,10.0
694013.wav,2,5,norgos,15.0
688612.wav,2,5,norgos,30.8635
688072.wav,1,5,norgos,26.011
688071.wav,1,5,norgos,36.97
683984.wav,1,5,norgos,8.5159375
679684.wav,2,5,norgos,25.865625
679683.wav,1,5,norgos,7.668125
679682.wav,2,5,norgos,11.77975
679681.wav,2,5,norgos,9.74375
679671.wav,1,5,norgos,10.0
679670.wav,2,5,norgos,13.0
679669.wav,2,5,norgos,12.0
679668.wav,2,5,norgos,12.0
679667.wav,1,5,norgos,12.0
679666.wav,2,5,norgos,16.9733125
679664.wav,1,5,norgos,10.792
679663.wav,1,5,norgos,10.9728125
679661.wav,1,5,norgos,15.0
679657.wav,2,5,norgos,8.9814375
679656.wav,2,5,norgos,14.6468125
679653.wav,1,5,norgos,10.0
678493.wav,2,5,norgos,11.0
678492.wav,1,5,norgos,9.958625
678491.wav,1,5,norgos,11.0
678490.wav,2,5,norgos,11.0
678489.wav,2,5,norgos,11.0
678488.wav,2,5,norgos,11.0
678487.wav,1,5,norgos,11.0
678486.wav,2,5,norgos,14.0
678485.wav,1,5,norgos,12.0
678484.wav,2,5,norgos,17.0
678222.wav,1,5,norgos,9.7351875
678220.wav,2,5,norgos,8.285
678219.wav,2,5,norgos,9.0
678218.wav,1,5,norgos,12.0
678217.wav,2,5,norgos,7.9651875
678216.wav,2,5,norgos,12.0
678215.wav,2,5,norgos,9.9575
678213.wav,2,5,norgos,11.9763125
678212.wav,2,5,norgos,10.6704375
678211.wav,2,5,norgos,12.0
678103.wav,2,5,norgos,12.0
678102.wav,2,5,norgos,10.0
678101.wav,1,5,norgos,13.0
678100.wav,1,5,norgos,10.009
678099.wav,2,5,norgos,10.0
678098.wav,2,5,norgos,11.0
678096.wav,2,5,norgos,11.0
678095.wav,2,5,norgos,10.0
678094.wav,2,5,norgos,10.0
678093.wav,2,5,norgos,9.4843125
678091.wav,1,5,norgos,11.0
678089.wav,2,5,norgos,10.0
677896.wav,2,5,norgos,9.0
677895.wav,1,5,norgos,9.8196875
677894.wav,2,5,norgos,9.0
677893.wav,1,5,norgos,10.0
677892.wav,2,5,norgos,7.784
677891.wav,2,5,norgos,12.0
677890.wav,1,5,norgos,11.0
677889.wav,2,5,norgos,11.0
677888.wav,1,5,norgos,9.0
677887.wav,1,5,norgos,9.0
677886.wav,2,5,norgos,18.0
677885.wav,2,5,norgos,88.4260625
677884.wav,1,5,norgos,11.0
677882.wav,1,5,norgos,12.0
677881.wav,1,5,norgos,13.0
676849.wav,1,5,norgos,14.930375
676845.wav,1,5,norgos,13.77875
676843.wav,1,5,norgos,10.68575
667819.wav,2,5,norgos,37.68775
654035.wav,1,5,norgos,22.824
650705.wav,1,5,norgos,23.7744375
642295.wav,1,5,norgos,12.0956875
642294.wav,2,5,norgos,20.408125
642293.wav,1,5,norgos,10.0891875
642290.wav,1,5,norgos,10.0891875
637912.wav,1,5,norgos,33.0884375
637803.wav,2,5,norgos,39.0298125
634624.wav,2,5,norgos,8.7930625
634623.wav,2,5,norgos,7.9375625
633125.wav,2,5,norgos,88.015125
633124.wav,2,5,norgos,34.464
632421.wav,1,5,norgos,17.75
632192.wav,1,5,norgos,53.4465625
632190.wav,1,5,norgos,26.0963125
629031.wav,1,5,norgos,93.057125
628989.wav,2,5,norgos,19.68
628148.wav,1,5,norgos,39.37
627737.wav,1,5,norgos,12.3994375
627735.wav,2,5,norgos,12.58525
627734.wav,1,5,norgos,18.3205625
627732.wav,2,5,norgos,8.0921875
627730.wav,1,5,norgos,14.59375
627265.wav,1,5,norgos,20.034125
627262.wav,2,5,norgos,20.9705
627256.wav,1,5,norgos,47.9425625
626568.wav,2,5,norgos,42.5658125
626564.wav,1,5,norgos,15.4848125
626562.wav,2,5,norgos,43.8463125
626561.wav,1,5,norgos,22.064375
626559.wav,1,5,norgos,19.5026875
626557.wav,2,5,norgos,14.9986875
626555.wav,2,5,norgos,12.632125
626554.wav,2,5,norgos,42.58125
626553.wav,2,5,norgos,44.3208125
626547.wav,1,5,norgos,41.83375
626546.wav,1,5,norgos,8.3073125
626545.wav,1,5,norgos,6.7715
626544.wav,1,5,norgos,7.3798125
626543.wav,2,5,norgos,9.42175
622830.wav,1,5,norgos,27.3018125
622630.wav,1,5,norgos,13.8919375
622628.wav,2,5,norgos,68.1621875
619805.wav,1,5,norgos,42.9538125
619738.wav,1,5,norgos,30.3509375
619735.wav,2,5,norgos,10.9433125
619734.wav,2,5,norgos,14.9080625
619733.wav,2,5,norgos,12.93975
619731.wav,2,5,norgos,44.2020625
619728.wav,1,5,norgos,23.2055625
618956.wav,2,5,norgos,38.0
618885.wav,1,5,norgos,17.04
618883.wav,2,5,norgos,46.032
618882.wav,2,5,norgos,19.536
617102.wav,2,5,norgos,9.0
607350.wav,1,5,norgos,14.976
606127.wav,2,5,norgos,23.8829375
601769.wav,2,5,norgos,14.001625
600687.wav,1,5,norgos,13.284125
593880.wav,1,5,norgos,14.747875
593879.wav,1,5,norgos,12.7088125
593878.wav,2,5,norgos,13.1195
593877.wav,1,5,norgos,13.3775625
593876.wav,2,5,norgos,12.634375
593875.wav,2,5,norgos,14.904
593874.wav,2,5,norgos,12.067875
593873.wav,2,5,norgos,13.7561875
593872.wav,2,5,norgos,11.568625
586891.wav,2,5,norgos,12.8263125
585784.wav,2,5,norgos,9.9723125
585783.wav,2,5,norgos,14.82875
585781.wav,2,5,norgos,14.406
585780.wav,1,5,norgos,20.517625
585779.wav,1,5,norgos,21.10325
585778.wav,2,5,norgos,67.6248125
585600.wav,1,5,norgos,89.720625
585599.wav,2,5,norgos,19.12025
585598.wav,2,5,norgos,19.234625
585596.wav,1,5,norgos,16.9160625
585595.wav,2,5,norgos,30.0579375
585594.wav,1,5,norgos,28.976625
585593.wav,2,5,norgos,15.9479375
583652.wav,2,5,norgos,12.0305625
578092.wav,1,5,norgos,72.6888125
578090.wav,1,5,norgos,42.6960625
574316.wav,2,5,norgos,38.2196875
572464.wav,2,5,norgos,29.28325
568225.wav,1,5,norgos,10.271375
568219.wav,1,5,norgos,12.5259375
568217.wav,2,5,norgos,22.8368125
567216.wav,1,5,norgos,16.908625
558923.wav,2,5,norgos,89.7428125
558920.wav,2,5,norgos,21.05825
558917.wav,1,5,norgos,11.8933125
558914.wav,2,5,norgos,20.5821875
558912.wav,2,5,norgos,16.9921875
558910.wav,2,5,norgos,12.261625
558908.wav,2,5,norgos,15.646875
558904.wav,2,5,norgos,10.3825
558903.wav,2,5,norgos,16.568125
558901.wav,1,5,norgos,10.2299375
558900.wav,2,5,norgos,9.01525
558899.wav,1,5,norgos,10.963
558898.wav,2,5,norgos,13.4600625
546019.wav,2,5,norgos,13.7544375
545862.wav,1,5,norgos,29.392625
544506.wav,2,5,norgos,12.0385625
544505.wav,1,5,norgos,14.212625
544502.wav,2,5,norgos,32.8674375
543711.wav,1,5,norgos,31.7479375
543650.wav,1,5,norgos,97.3731875
538283.wav,1,5,norgos,6.85825
537407.wav,2,5,norgos,11.3081875
527788.wav,1,5,norgos,6.791375
527786.wav,2,5,norgos,7.03075
527376.wav,1,5,norgos,8.3635625
527375.wav,1,5,norgos,7.6045625
524376.wav,2,5,norgos,19.382875
512422.wav,2,5,norgos,26.64
509242.wav,1,5,norgos,15.083125
487432.wav,2,5,norgos,22.961625
483425.wav,2,5,norgos,11.1020625
483424.wav,2,5,norgos,8.5159375
483405.wav,2,5,norgos,9.070875
481061.wav,1,5,norgos,6.745375
481058.wav,2,5,norgos,23.50025
478624.wav,2,5,norgos,36.1525625
475347.wav,2,5,norgos,40.019625
466012.wav,2,5,norgos,60.469625
460487.wav,1,5,norgos,10.727625
459246.wav,2,5,norgos,88.7640625
456980.wav,1,5,norgos,90.7755
456873.wav,1,5,norgos,70.498125
456871.wav,1,5,norgos,90.7084375
455137.wav,1,5,norgos,11.330125
452578.wav,2,5,norgos,29.8103125
442631.wav,2,5,norgos,11.8465
442629.wav,1,5,norgos,13.85925
434001.wav,1,5,norgos,64.32
429212.wav,2,5,norgos,36.9854375
428836.wav,1,5,norgos,6.008625
428835.wav,2,5,norgos,48.0564375
428834.wav,1,5,norgos,22.1194375
428832.wav,2,5,norgos,23.6535
428830.wav,1,5,norgos,11.0275
428829.wav,2,5,norgos,7.66975
428828.wav,1,5,norgos,10.629625
426223.wav,2,5,norgos,22.151875
426222.wav,1,5,norgos,14.6546875
426219.wav,2,5,norgos,23.5215625
426101.wav,1,5,norgos,35.484625
425930.wav,2,5,norgos,97.945625
425929.wav,2,5,norgos,97.945625
425923.wav,1,5,norgos,29.44
425922.wav,2,5,norgos,25.69475
425335.wav,2,5,norgos,13.0263125
425130.wav,2,5,norgos,59.6114375
423699.wav,2,5,norgos,6.7338125
412768.wav,1,5,norgos,22.472
410554.wav,1,5,norgos,13.9755
395418.wav,1,5,norgos,28.8101875
387940.wav,1,5,norgos,33.8035
387406.wav,1,5,norgos,91.4024375
386323.wav,2,5,norgos,6.906875
383850.wav,2,5,norgos,17.2408125
379708.wav,2,5,norgos,73.4040625
378511.wav,1,5,norgos,15.699625
374669.wav,2,5,norgos,71.563125
373919.wav,1,5,norgos,27.69375
369692.wav,1,5,norgos,42.0
361645.wav,2,5,norgos,8.362
358782.wav,2,5,norgos,58.8
358781.wav,1,5,norgos,33.264
358611.wav,1,5,norgos,12.552
347576.wav,1,5,norgos,70.8701875
347573.wav,2,5,norgos,52.558375
328061.wav,2,5,norgos,7.386875
327242.wav,2,5,norgos,8.933875
320191.wav,1,5,norgos,20.689
319149.wav,2,5,norgos,9.837625
308687.wav,2,5,norgos,16.1436875
308130.wav,1,5,norgos,49.873
307805.wav,1,5,norgos,6.383625
306147.wav,1,5,norgos,86.3869375
306145.wav,2,5,norgos,10.370625
305744.wav,2,5,norgos,12.552
302363.wav,1,5,norgos,39.12
287484.wav,2,5,norgos,13.7665625
287482.wav,1,5,norgos,89.887375
236549.wav,1,5,norgos,6.299125
236548.wav,2,5,norgos,6.0070625
215431.wav,2,5,norgos,52.3086875
198491.wav,2,5,norgos,35.2130625
184782.wav,2,5,norgos,7.3404375
181823.wav,2,5,norgos,48.528
146173.wav,1,5,norgos,28.752
130257.wav,2,5,norgos,48.87375
126644.wav,1,5,norgos,15.51675
126643.wav,1,5,norgos,21.2636875
109711.wav,1,5,norgos,11.57225
109503.wav,2,5,norgos,10.031
95713.wav,1,5,norgos,10.449
28394.wav,2,5,norgos,13.9755
677879.wav,1,5,norgos,12.0
677878.wav,1,5,norgos,9.254375
677877.wav,2,5,norgos,12.0
676524.wav,2,5,norgos,16.152
665829.wav,2,5,norgos,30.788375
642298.wav,2,5,norgos,41.6480625
633101.wav,1,5,norgos,61.1265625
626584.wav,1,5,norgos,17.2334375
626582.wav,1,5,norgos,9.932125
624984.wav,1,5,norgos,7.5583125
624900.wav,1,5,norgos,58.60425
615447.wav,2,5,norgos,14.44575
602467.wav,1,5,norgos,32.0
599157.wav,2,5,norgos,13.38975
585782.wav,2,5,norgos,12.695375
579731.wav,1,5,norgos,15.54725
545490.wav,2,5,norgos,7.158375
534075.wav,2,5,norgos,7.552625
491083.wav,2,5,norgos,12.5126875
487776.wav,2,5,norgos,13.413125
480649.wav,1,5,norgos,61.887
439858.wav,1,5,norgos,9.9643125
431183.wav,1,5,norgos,13.033
426226.wav,1,5,norgos,39.2359375
421170.wav,1,5,norgos,83.780625
418822.wav,2,5,norgos,81.339625
418043.wav,2,5,norgos,43.260375
418040.wav,1,5,norgos,76.688125
418039.wav,1,5,norgos,34.0939375
401498.wav,2,5,norgos,17.2283125
401109.wav,1,5,norgos,12.1258125
398735.wav,1,5,norgos,7.50475
396773.wav,1,5,norgos,7.15975
396292.wav,2,5,norgos,9.68725
395460.wav,2,5,norgos,89.651125
386317.wav,1,5,norgos,23.8905
386310.wav,2,5,norgos,7.2405625
383851.wav,2,5,norgos,7.3404375
382023.wav,2,5,norgos,51.707
378250.wav,2,5,norgos,8.0461875
369693.wav,2,5,norgos,64.176
361877.wav,1,5,norgos,7.9468125
358163.wav,2,5,norgos,23.170625
357743.wav,2,5,norgos,7.5755
356676.wav,1,5,norgos,8.0525625
348131.wav,2,5,norgos,30.7664375
342966.wav,1,5,norgos,21.4465625
341720.wav,1,5,norgos,18.129125
341718.wav,1,5,norgos,21.2121875
330757.wav,1,5,norgos,10.8408125
327243.wav,1,5,norgos,7.94125
320252.wav,2,5,norgos,6.8655625
320251.wav,2,5,norgos,9.3344375
320250.wav,2,5,norgos,14.3385
320249.wav,2,5,norgos,8.328875
320247.wav,2,5,norgos,6.743125
320246.wav,1,5,norgos,7.751125
320245.wav,1,5,norgos,10.7740625
282714.wav,1,5,norgos,12.745
277460.wav,1,5,norgos,46.969
252513.wav,2,5,norgos,14.64075
217623.wav,1,5,norgos,9.2735
193730.wav,1,5,norgos,59.586375
188988.wav,2,5,norgos,42.865
167479.wav,2,5,norgos,10.512
126640.wav,1,5,norgos,31.5559375
105802.wav,2,5,norgos,38.616
98943.wav,2,5,norgos,9.351875
61504.wav,1,5,norgos,40.7249375
29692.wav,1,5,norgos,52.0359375
688073.wav,2,5,norgos,18.977
688070.wav,2,5,norgos,14.008
650982.wav,2,5,norgos,53.873125
631168.wav,1,5,norgos,31.1591875
627260.wav,1,5,norgos,16.6365625
627258.wav,1,5,norgos,6.6218125
623479.wav,1,5,norgos,24.072
623478.wav,1,5,norgos,64.344
599492.wav,2,5,norgos,8.923375
599491.wav,1,5,norgos,7.337
580328.wav,1,5,norgos,42.341125
411673.wav,1,5,norgos,60.87875
270158.wav,2,5,norgos,75.1020625
256364.wav,1,5,norgos,18.649
256181.wav,1,5,norgos,55.5624375
152006.wav,2,5,norgos,8.52
620992.wav,2,5,norgos,28.234375
396289.wav,2,5,norgos,23.7071875
685295.wav,2,6,eurspa1,17.2755
666558.wav,2,6,eurspa1,7.664625
666227.wav,2,6,eurspa1,60.1126875
665236.wav,2,6,eurspa1,50.6194375
604388.wav,1,6,eurspa1,15.8049375
589475.wav,2,6,eurspa1,50.04
589050.wav,2,6,eurspa1,38.8916875
589043.wav,2,6,eurspa1,15.7165
580319.wav,2,6,eurspa1,27.6439375
580318.wav,2,6,eurspa1,12.1285625
580209.wav,1,6,eurspa1,20.2454375
578878.wav,1,6,eurspa1,80.5926875
578847.wav,2,6,eurspa1,60.10375
572979.wav,1,6,eurspa1,8.1240625
520042.wav,2,6,eurspa1,6.0
472538.wav,2,6,eurspa1,11.1281875
424864.wav,1,6,eurspa1,35.606
424863.wav,1,6,eurspa1,8.2035
420205.wav,1,6,eurspa1,35.592
394618.wav,2,6,eurspa1,49.0624375
381225.wav,2,6,eurspa1,51.697375
309270.wav,2,6,eurspa1,12.9375
309239.wav,1,6,eurspa1,10.4203125
281002.wav,1,6,eurspa1,76.4604375
281001.wav,2,6,eurspa1,61.257125
197389.wav,2,6,eurspa1,58.5926875
197388.wav,1,6,eurspa1,29.1788125
143459.wav,1,6,eurspa1,11.4
143335.wav,2,6,eurspa1,11.112
143334.wav,2,6,eurspa1,51.024
120729.wav,1,6,eurspa1,23.784
107284.wav,1,6,eurspa1,96.4440625
107283.wav,2,6,eurspa1,85.0024375
105815.wav,2,6,eurspa1,14.8114375
37534.wav,1,6,eurspa1,33.0449375
682693.wav,2,6,eurspa1,45.480625
676982.wav,2,6,eurspa1,8.544
672705.wav,1,6,eurspa1,10.4248125
670727.wav,2,6,eurspa1,13.042125
664065.wav,2,6,eurspa1,10.9999375
638505.wav,2,6,eurspa1,23.37875
589046.wav,2,6,eurspa1,43.116
586821.wav,1,6,eurspa1,35.455625
584037.wav,2,6,eurspa1,17.497875
582633.wav,1,6,eurspa1,9.0645
582251.wav,1,6,eurspa1,10.704
582250.wav,1,6,eurspa1,7.44
579724.wav,1,6,eurspa1,42.9220625
579374.wav,2,6,eurspa1,30.8849375
578608.wav,1,6,eurspa1,11.888625
578607.wav,1,6,eurspa1,7.2285
567266.wav,2,6,eurspa1,8.2024375
565768.wav,2,6,eurspa1,93.7614375
519905.wav,1,6,eurspa1,81.4236875
502821.wav,1,6,eurspa1,73.8481875
472539.wav,2,6,eurspa1,45.4791875
452585.wav,1,6,eurspa1,36.1130625
430001.wav,2,6,eurspa1,7.5051875
418856.wav,2,6,eurspa1,13.4530625
383705.wav,1,6,eurspa1,45.1295625
381692.wav,2,6,eurspa1,14.59575
378431.wav,2,6,eurspa1,38.290875
369014.wav,1,6,eurspa1,10.24
330073.wav,1,6,eurspa1,18.994
291663.wav,2,6,eurspa1,32.627875
269583.wav,2,6,eurspa1,18.368
263060.wav,1,6,eurspa1,7.0475
255675.wav,2,6,eurspa1,24.8685625
142793.wav,1,6,eurspa1,70.537
111978.wav,1,6,eurspa1,34.776
108435.wav,2,6,eurspa1,10.44
107357.wav,1,6,eurspa1,24.672
87380.wav,2,6,eurspa1,54.4391875
83816.wav,2,6,eurspa1,7.896
83812.wav,2,6,eurspa1,28.968
83811.wav,2,6,eurspa1,15.912
38044.wav,1,6,eurspa1,40.04575
37250.wav,1,6,eurspa1,47.569
37237.wav,2,6,eurspa1,35.0563125
673891.wav,2,6,eurspa1,21.10475
669374.wav,2,6,eurspa1,11.963875
667304.wav,1,6,eurspa1,41.3315
666613.wav,2,6,eurspa1,6.362
660410.wav,1,6,eurspa1,38.7626875
636787.wav,2,6,eurspa1,10.7044375
621661.wav,1,6,eurspa1,30.0410625
611757.wav,2,6,eurspa1,14.642125
609786.wav,1,6,eurspa1,32.7053125
583711.wav,1,6,eurspa1,74.5741875
583076.wav,2,6,eurspa1,53.58
581477.wav,2,6,eurspa1,71.9528125
579379.wav,1,6,eurspa1,13.8545625
579378.wav,1,6,eurspa1,52.3288125
579377.wav,2,6,eurspa1,21.076875
579376.wav,2,6,eurspa1,30.10775
579375.wav,1,6,eurspa1,15.14025
499979.wav,2,6,eurspa1,55.40375
492379.wav,1,6,eurspa1,8.592
490463.wav,1,6,eurspa1,21.528
483248.wav,1,6,eurspa1,12.91825
482657.wav,1,6,eurspa1,97.766375
467097.wav,2,6,eurspa1,10.11675
446331.wav,1,6,eurspa1,24.6936875
445464.wav,2,6,eurspa1,25.104
438942.wav,1,6,eurspa1,15.751875
428281.wav,2,6,eurspa1,65.410625
381222.wav,2,6,eurspa1,63.7554375
380491.wav,1,6,eurspa1,71.3926875
347476.wav,2,6,eurspa1,48.561625
327387.wav,1,6,eurspa1,39.7001875
252519.wav,2,6,eurspa1,29.7535
235321.wav,1,6,eurspa1,13.513
234158.wav,2,6,eurspa1,71.2775
206374.wav,1,6,eurspa1,35.0506875
193061.wav,2,6,eurspa1,62.281
191050.wav,1,6,eurspa1,16.7673125
175851.wav,2,6,eurspa1,29.8359375
147455.wav,2,6,eurspa1,11.736
147454.wav,1,6,eurspa1,65.184
105417.wav,2,6,eurspa1,74.50125
27400.wav,2,6,eurspa1,29.466125
25941.wav,2,6,eurspa1,56.555125
631751.wav,2,6,eurspa1,11.926
580187.wav,1,6,eurspa1,10.87975
578846.wav,1,6,eurspa1,54.806875
511031.wav,2,6,eurspa1,21.024
198899.wav,1,6,eurspa1,18.611375
152350.wav,2,6,eurspa1,6.512
106805.wav,2,6,eurspa1,35.5526875
67420.wav,1,6,eurspa1,31.0088125
619171.wav,1,6,eurspa1,22.30075
659227.wav,2,7,cremyn,45.2168125
659224.wav,2,7,cremyn,59.352125
