,filename,fold,target,primary_label,durations
668,207465.wav,3,1,comred,16.58775
669,206539.wav,4,1,comred,9.0645
670,205532.wav,4,1,comred,38.736
671,200564.wav,4,1,comred,9.84925
672,174612.wav,5,1,comred,24.193
673,172366.wav,1,1-2,comred,10.273
674,172363.wav,4,1,comred,20.977
675,171753.wav,5,1,comred,10.585
676,171746.wav,4,1,comred,8.569
677,171369.wav,1,1,comred,10.465
678,168262.wav,1,1,comred,9.96
679,167405.wav,5,1,comred,10.944
680,156266.wav,4,1,comred,28.992
681,152747.wav,1,1,comred,63.648
682,152022.wav,2,1,comred,84.48
683,149167.wav,1,1,comred,5.7208125
684,149166.wav,4,1,comred,9.142875
685,134016.wav,1,1,comred,36.7281875
686,128671.wav,1,1,comred,8.5420625
687,128669.wav,1,1,comred,16.0391875
688,128668.wav,5,1,comred,16.457125
689,115642.wav,5,1,comred,40.0799375
690,115600.wav,2,1,comred,29.168125
691,115599.wav,4,1,comred,8.448
692,112392.wav,2,1,comred,20.74125
693,93659.wav,3,1,comred,68.96325
694,30887.wav,2,1,comred,29.88
695,30886.wav,2,1,comred,44.8188125
696,623253.wav,1,1,comred,102.1070625
697,622114.wav,1,1,comred,9.8220625
698,617705.wav,4,1,comred,4.341375
699,599431.wav,4,1,comred,13.9103125
700,598785.wav,5,1,comred,9.6653125
701,591347.wav,1,1,comred,1.682125
702,591346.wav,5,1,comred,2.3664375
703,589384.wav,3,1,comred,7.2115
704,574295.wav,1,1,comred,10.50125
705,505135.wav,2,1,comred,11.650625
706,504877.wav,3,1,comred,10.7363125
707,488208.wav,3,1,comred,3.5889375
708,488206.wav,4,1,comred,209.7763125
709,488204.wav,3,1,comred,49.1506875
710,488202.wav,3,1,comred,29.5439375
711,488041.wav,1,1,comred,14.3639375
712,488040.wav,5,1,comred,14.3639375
713,488037.wav,2,1,comred,18.300875
714,488034.wav,3,1,comred,7.62225
715,486718.wav,3,1,comred,9.553375
716,485861.wav,5,1,comred,20.1271875
717,485176.wav,4,1,comred,7.8314375
718,483279.wav,4,1,comred,22.813625
719,479149.wav,2,1,comred,98.1764375
720,479148.wav,3,1,comred,53.747375
721,478955.wav,1,1,comred,16.5255625
722,440688.wav,2,1,comred,12.144
723,429202.wav,5,1,comred,36.72825
724,428956.wav,5,1-16,comred,38.617
725,428955.wav,1,1,comred,15.073
726,394300.wav,4,1,comred,24.936
727,393760.wav,4,1,comred,8.064
728,393596.wav,1,1,comred,4.96325
729,391925.wav,3,1,comred,25.68
730,391919.wav,5,1,comred,5.664
731,343264.wav,5,1,comred,26.149625
732,294819.wav,2,1,comred,6.228625
733,171330.wav,2,1,comred,15.913
734,169545.wav,3,1,comred,11.952
735,167503.wav,5,1,comred,20.376
736,167406.wav,4,1,comred,54.552
737,153290.wav,1,1,comred,30.192
738,129460.wav,4,1,comred,37.6685625
739,128856.wav,2,1,comred,12.826125
740,128684.wav,2,1,comred,12.1991875
741,128680.wav,5,1,comred,8.829375
742,128678.wav,5,1,comred,5.355125
743,30884.wav,5,1,comred,31.7
744,534876.wav,3,1,comred,45.0
745,488210.wav,3,1,comred,13.109875
746,488203.wav,5,1,comred,16.1924375
747,452845.wav,3,1,comred,9.4448125
748,425149.wav,3,1,comred,16.849
749,425148.wav,4,1,comred,15.913
750,425147.wav,1,1,comred,12.073
751,425146.wav,1,1,comred,14.521
752,425145.wav,3,1,comred,36.313
753,425144.wav,2,1,comred,18.913
754,209317.wav,1,1,comred,6.9446875
755,129109.wav,4,1,comred,33.7763125
756,491612.wav,4,2,hoared,117.72
757,312665.wav,1,2,hoared,87.6
758,491056.wav,4,2,hoared,229.128
759,446942.wav,1,2,hoared,40.104
760,424283.wav,1,2,hoared,35.088
761,420271.wav,5,2,hoared,15.6158125
762,413479.wav,5,2,hoared,107.1804375
763,413475.wav,2,2,hoared,105.736125
764,398790.wav,3,2,hoared,10.811875
765,322840.wav,1,2,hoared,28.6301875
766,276914.wav,4,2,hoared,6.744
767,276907.wav,5,2,hoared,41.304
768,142566.wav,1,2,hoared,11.28
769,142565.wav,3,2,hoared,10.272
770,142564.wav,3,2,hoared,51.48
771,142562.wav,1,2,hoared,10.968
772,142535.wav,4,2,hoared,15.912
773,142534.wav,3,2,hoared,17.352
774,142533.wav,2,2,hoared,13.368
775,142532.wav,4,2,hoared,26.28
776,142530.wav,3,2,hoared,8.76
777,142529.wav,4,2,hoared,43.776
778,142528.wav,4,2,hoared,15.144
779,142527.wav,5,2,hoared,11.952
780,142525.wav,3,2,hoared,52.296
781,142524.wav,2,2,hoared,13.128
782,142523.wav,5,2,hoared,31.584
783,140732.wav,4,2,hoared,12.384
784,140682.wav,1,2,hoared,16.224
785,140681.wav,2,2,hoared,38.928
786,140680.wav,5,2,hoared,60.96
787,140679.wav,4,2,hoared,44.424
788,140678.wav,3,2,hoared,53.472
789,140677.wav,3,2,hoared,12.96
790,139101.wav,3,2,hoared,48.3265625
791,138977.wav,3,2,hoared,36.989375
792,135137.wav,4,2,hoared,17.712
793,65804.wav,5,2,hoared,72.071875
794,64631.wav,4,2,hoared,75.650625
795,47818.wav,4,2,hoared,14.9943125
796,41151.wav,2,2,hoared,0.8881875
797,41150.wav,2,2,hoared,1.7240625
798,41147.wav,1,2,hoared,2.351
799,41146.wav,5,2,hoared,0.9143125
800,687052.wav,5,2,hoared,16.9288125
801,638958.wav,4,2,hoared,17.4759375
802,638956.wav,2,2,hoared,13.191875
803,597101.wav,4,2,hoared,43.1786875
804,597097.wav,3,2,hoared,17.7493125
805,597094.wav,5,2,hoared,19.1146875
806,597093.wav,5,2,hoared,16.896
807,543462.wav,4,2,hoared,47.62275
808,539250.wav,1,2,hoared,10.7363125
809,401659.wav,3,2,hoared,1.28675
810,354767.wav,5,2,hoared,14.568
811,323098.wav,2,2,hoared,10.057125
812,322854.wav,2,2,hoared,47.647375
813,93009.wav,4,2,hoared,40.778625
814,602114.wav,4,2,hoared,15.5306875
815,480024.wav,4,2,hoared,24.1044375
816,322839.wav,5,2,hoared,31.2163125
817,284481.wav,4,2-1,hoared,53.6555
818,378203.wav,2,2,hoared,22.9355
819,378112.wav,4,2,hoared,10.7101875
820,172356.wav,3,2-1,hoared,61.105
821,172090.wav,1,2,hoared,9.841
822,172089.wav,5,2-1,hoared,88.489
823,172074.wav,5,2-1,hoared,124.633
824,172073.wav,5,2,hoared,10.993
825,172072.wav,1,2-1,hoared,98.113
826,172071.wav,3,2-1,hoared,89.425
827,165063.wav,2,2,hoared,11.52
828,171349.wav,4,2,hoared,7.584
829,697077.wav,5,3,shikra1,43.0498125
830,690030.wav,4,3,shikra1,39.50825
831,690029.wav,1,3,shikra1,33.2524375
832,689780.wav,4,3,shikra1,39.967375
833,664412.wav,4,3,shikra1,12.6325
834,654201.wav,1,3,shikra1,33.779625
835,637309.wav,1,3,shikra1,6.2850625
836,637308.wav,1,3,shikra1,57.48275
837,637306.wav,3,3,shikra1,68.2136875
838,637299.wav,3,3,shikra1,11.86775
839,555534.wav,2,3,shikra1,55.2844375
840,523320.wav,3,3,shikra1,54.624375
841,510776.wav,2,3,shikra1,12.4081875
842,479741.wav,5,3,shikra1,29.0
843,437636.wav,2,3,shikra1,35.99675
844,282409.wav,4,3,shikra1,75.996
845,236701.wav,5,3,shikra1,73.057
846,156908.wav,1,3,shikra1,98.599125
847,149365.wav,2,3,shikra1,3.72
848,145288.wav,3,3,shikra1,76.272
849,145284.wav,4,3,shikra1,59.688
850,145283.wav,5,3,shikra1,52.776
851,74668.wav,5,3,shikra1,6.1649375
852,43605.wav,3,3,shikra1,32.287375
853,698015.wav,2,3,shikra1,23.4105
854,660991.wav,3,3,shikra1,78.653625
855,659804.wav,3,3,shikra1,33.4005625
856,637297.wav,1,3,shikra1,3.666
857,623720.wav,5,3,shikra1,7.3504375
858,610335.wav,1,3,shikra1,15.925
859,610088.wav,1,3,shikra1,25.984
860,608134.wav,3,3,shikra1,6.528
861,600468.wav,3,3,shikra1,2.453375
862,591136.wav,1,3,shikra1,152.96
863,580084.wav,1,3,shikra1,33.071
864,546644.wav,3,3,shikra1,5.136
865,546640.wav,4,3,shikra1,6.168
866,545721.wav,4,3,shikra1,147.5626875
867,530646.wav,3,3,shikra1,8.605
868,523463.wav,1,3,shikra1,65.1643125
869,523462.wav,3,3,shikra1,32.59325
870,523456.wav,1,3,shikra1,5.495625
871,518360.wav,5,3,shikra1,10.6840625
872,469384.wav,3,3,shikra1,39.4769375
873,466298.wav,1,3,shikra1,6.8386875
874,460284.wav,4,3,shikra1,22.12575
875,460281.wav,5,3,shikra1,14.8636875
876,451536.wav,5,3,shikra1,39.83675
877,441583.wav,5,3,shikra1,10.29825
878,440423.wav,5,3,shikra1,122.2235
879,426353.wav,5,3,shikra1,20.767375
880,413074.wav,1,3,shikra1,10.449
881,401593.wav,4,3,shikra1,12.4234375
882,374784.wav,1,3,shikra1,36.3834375
883,366525.wav,1,3,shikra1,12.072
884,366522.wav,4,3,shikra1,18.912
885,366521.wav,3,3,shikra1,38.328
886,366520.wav,2,3,shikra1,34.224
887,365078.wav,2,3,shikra1,7.4546875
888,364120.wav,2,3,shikra1,47.5471875
889,343014.wav,4,3,shikra1,47.113
890,341470.wav,2,3,shikra1,8.2024375
891,338897.wav,2,3,shikra1,25.573875
892,338896.wav,3,3,shikra1,17.5020625
893,328068.wav,1,3,shikra1,11.05125
894,311113.wav,3,3,shikra1,30.902875
895,311112.wav,1,3,shikra1,18.7559375
896,296421.wav,2,3,shikra1,34.0846875
897,288090.wav,4,3,shikra1,42.525625
898,215626.wav,3,3,shikra1,6.8701875
899,206429.wav,1,3,shikra1,7.993
900,203333.wav,2,3,shikra1,3.888
901,201572.wav,1,3,shikra1,18.8081875
902,190894.wav,3,3,shikra1,5.511875
903,187597.wav,4,3,shikra1,5.1471875
904,185040.wav,5,3,shikra1,68.3101875
905,185039.wav,3,3,shikra1,10.579625
906,185038.wav,3,3,shikra1,35.4743125
907,185037.wav,5,3,shikra1,18.6775625
908,184129.wav,5,3,shikra1,13.819875
909,184128.wav,3,3,shikra1,12.8
910,171307.wav,5,3,shikra1,15.93475
911,141625.wav,2,3,shikra1,67.99675
912,133781.wav,2,3,shikra1,20.3755
913,127320.wav,4,3,shikra1,3.1869375
914,116901.wav,3,3,shikra1,7.3665625
915,74449.wav,5,3-8,shikra1,35.3175625
916,681358.wav,3,3,shikra1,2.944125
917,584266.wav,1,3,shikra1,113.6606875
918,575201.wav,2,3,shikra1,43.6778125
919,575200.wav,1,3,shikra1,28.3700625
920,575199.wav,1,3,shikra1,76.8533125
921,575197.wav,3,3,shikra1,51.9325
922,546636.wav,5,3,shikra1,5.232
923,454372.wav,5,3,shikra1,21.913
924,402113.wav,5,3,shikra1,4.4759375
925,397784.wav,2,3,shikra1,7.1325
926,396740.wav,1,3,shikra1,4.5191875
927,369016.wav,5,3,shikra1,10.5535
928,310822.wav,3,3,shikra1,11.389375
929,304986.wav,2,3,shikra1,24.941625
930,268742.wav,3,3,shikra1,92.31675
931,207634.wav,3,3,shikra1,8.747375
932,603940.wav,3,3,shikra1,52.744125
933,575195.wav,1,3,shikra1,6.7145625
934,302461.wav,2,3,shikra1,33.09825
935,301277.wav,5,3,shikra1,63.0868125
936,209200.wav,2,3,shikra1,10.031
937,575198.wav,2,3,shikra1,29.3104375
938,196562.wav,3,3,shikra1,18.432
939,418793.wav,4,4,levspa1,2.8733125
940,143001.wav,5,4,levspa1,16.4165
941,143000.wav,4,4,levspa1,49.9809375
942,700706.wav,2,5,norgos,72.269
943,694012.wav,4,5,norgos,15.0
944,685091.wav,2,5,norgos,38.20925
945,672776.wav,2,5,norgos,11.337125
946,672139.wav,4,5,norgos,6.0638125
947,672028.wav,1,5,norgos,4.8655
948,667092.wav,4,5,norgos,50.472
949,665202.wav,2,5,norgos,5.5588125
950,646584.wav,4,5,norgos,21.576875
951,640969.wav,3,5,norgos,10.489625
952,640968.wav,2,5,norgos,12.469125
953,637847.wav,3,5,norgos,13.4908125
954,635614.wav,4,5,norgos,6.8890625
955,631753.wav,4,5,norgos,11.88
956,631750.wav,5,5,norgos,12.924
957,631746.wav,4,5,norgos,66.744
958,631732.wav,1,5,norgos,7.416
959,627177.wav,2,5,norgos,35.064
960,627175.wav,2,5,norgos,27.324
961,627173.wav,1,5,norgos,51.336
962,627170.wav,5,5,norgos,63.864
963,626578.wav,2,5,norgos,913.6803125
964,626574.wav,3,5,norgos,939.9294375
965,626573.wav,3,5,norgos,253.542875
966,626570.wav,3,5,norgos,33.1915
967,626563.wav,3,5,norgos,34.25625
968,626552.wav,2,5,norgos,84.2315
969,626551.wav,4,5,norgos,68.72425
970,626549.wav,3,5,norgos,41.9855
971,626425.wav,2,5,norgos,179.28
972,626417.wav,2,5,norgos,85.608
973,626367.wav,5,5,norgos,116.136
974,626360.wav,5,5,norgos,19.296
975,626354.wav,2,5,norgos,20.196
976,626018.wav,1,5,norgos,114.6253125
977,626012.wav,2,5,norgos,13.428
978,624073.wav,1,5,norgos,33.408
979,624068.wav,4,5,norgos,142.956
980,619737.wav,4,5,norgos,96.975
981,619736.wav,1,5,norgos,59.990125
982,619727.wav,5,5,norgos,16.607125
983,613938.wav,5,5,norgos,55.3073125
984,610200.wav,5,5,norgos,7.8610625
985,610199.wav,5,5,norgos,5.1859375
986,591249.wav,3,5,norgos,81.7763125
987,591248.wav,3,5,norgos,52.5605625
988,591247.wav,1,5,norgos,13.505375
989,591244.wav,5,5,norgos,130.2340625
990,591243.wav,2,5,norgos,2.983375
991,591242.wav,4,5,norgos,10.097625
992,591241.wav,3,5,norgos,100.138125
993,591240.wav,1,5,norgos,57.65075
994,591239.wav,5,5,norgos,169.4895625
995,591237.wav,1,5,norgos,42.028625
996,591235.wav,4,5,norgos,18.30425
997,591228.wav,4,5,norgos,12.528
998,591204.wav,3,5,norgos,122.781875
999,591203.wav,1,5,norgos,13.61075
1000,591202.wav,3,5,norgos,10.70375
1001,591201.wav,5,5,norgos,14.078375
1002,591200.wav,1,5,norgos,6.5294375
1003,578075.wav,2,5,norgos,54.464125
1004,578071.wav,1,5,norgos,42.0754375
1005,574582.wav,2,5,norgos,8.03625
1006,574317.wav,3,5,norgos,10.228375
1007,574315.wav,2,5,norgos,57.501625
1008,574314.wav,2,5,norgos,55.6783125
1009,568177.wav,3,5,norgos,43.2491875
1010,564884.wav,3,5,norgos,8.8859375
1011,557979.wav,3,5,norgos,47.325625
1012,551452.wav,1,5,norgos,95.0335
1013,546385.wav,5,5,norgos,35.0200625
1014,546384.wav,3,5,norgos,15.046
1015,538257.wav,3,5,norgos,9.6130625
1016,533684.wav,1,5,norgos,7.1865625
1017,520286.wav,2,5,norgos,25.331625
1018,519963.wav,5,5,norgos,53.0285625
1019,512740.wav,1,5,norgos,53.238625
1020,512423.wav,2,5,norgos,8.424
1021,486807.wav,2,5,norgos,54.880125
1022,484612.wav,3,5,norgos,44.4475625
1023,484611.wav,2,5,norgos,8.033625
1024,484600.wav,1,5,norgos,77.739
1025,481062.wav,5,5,norgos,6.2051875
1026,465232.wav,3,5,norgos,12.816
1027,448699.wav,4,5,norgos,57.912
1028,440323.wav,3,5,norgos,23.6408125
1029,440310.wav,1,5,norgos,104.6204375
1030,439075.wav,1,5,norgos,10.759375
1031,439068.wav,4,5,norgos,157.810125
1032,438943.wav,4,5,norgos,73.5079375
1033,438940.wav,3,5,norgos,68.087625
1034,429760.wav,5,5,norgos,92.2713125
1035,429219.wav,5,5,norgos,32.8968125
1036,428839.wav,2,5,norgos,243.8645
1037,428837.wav,2,5,norgos,120.60625
1038,428827.wav,5,5,norgos,20.409625
1039,428826.wav,5,5,norgos,23.5215625
1040,426227.wav,4,5,norgos,65.149375
1041,425921.wav,5,5,norgos,128.404125
1042,425920.wav,5,5,norgos,41.621625
1043,425919.wav,4,5,norgos,32.872
1044,425918.wav,2,5,norgos,38.580125
1045,425761.wav,1,5,norgos,5.6539375
1046,425760.wav,1,5,norgos,6.1641875
1047,425729.wav,2,5,norgos,15.177125
1048,425339.wav,5,5,norgos,45.3036875
1049,425329.wav,5,5,norgos,17.8866875
1050,424430.wav,1,5-1,norgos,203.508875
1051,424429.wav,2,5,norgos,186.45125
1052,424428.wav,5,5,norgos,29.4785
1053,424427.wav,5,5,norgos,26.630125
1054,424426.wav,3,5-1,norgos,154.4325
1055,421497.wav,3,5,norgos,39.4193125
1056,416502.wav,4,5,norgos,31.15025
1057,406838.wav,2,5,norgos,23.5363125
1058,406836.wav,4,5,norgos,46.3935
1059,406834.wav,2,5,norgos,103.1836875
1060,405653.wav,5,5,norgos,18.192
1061,405652.wav,4,5,norgos,58.368
1062,394963.wav,4,5,norgos,82.128
1063,388950.wav,2,5,norgos,26.6751875
1064,382022.wav,5,5,norgos,85.0700625
1065,379970.wav,1,5,norgos,107.6245
1066,377076.wav,3,5,norgos,2.9874375
1067,373099.wav,4,5,norgos,17.592
1068,347581.wav,2,5,norgos,88.2155
1069,347572.wav,3,5,norgos,476.029375
1070,331689.wav,5,5,norgos,171.7991875
1071,324213.wav,5,5,norgos,26.853875
1072,309597.wav,5,5,norgos,9.432
1073,309596.wav,2,5,norgos,9.648
1074,309594.wav,1,5,norgos,8.172
1075,309593.wav,3,5,norgos,3.924
1076,309591.wav,2,5,norgos,129.456
1077,308382.wav,5,5,norgos,38.916
1078,306887.wav,4,5,norgos,19.1943125
1079,291102.wav,4,5,norgos,324.1410625
1080,291080.wav,5,5,norgos,54.6909375
1081,282488.wav,2,5,norgos,7.2
1082,241374.wav,2,5,norgos,12.721625
1083,232498.wav,4,5,norgos,23.379625
1084,215067.wav,5,5,norgos,12.0373125
1085,199775.wav,4,5,norgos,62.1200625
1086,196982.wav,4,5,norgos,3.1869375
1087,193095.wav,5,5,norgos,26.6225625
1088,186183.wav,5,5,norgos,30.5335
1089,185619.wav,2,5,norgos,225.312
1090,183577.wav,2,5,norgos,8.2546875
1091,183559.wav,2,5,norgos,186.048
1092,183558.wav,5,5,norgos,91.056
1093,181505.wav,3,5,norgos,24.048
1094,165760.wav,3,5,norgos,15.778
1095,143032.wav,2,5,norgos,47.9553125
1096,129861.wav,1,5,norgos,16.3004375
1097,126082.wav,5,5,norgos,41.0645
1098,121312.wav,3,5,norgos,15.62125
1099,111991.wav,3,5,norgos,7.1053125
1100,107271.wav,1,5,norgos,44.591
1101,102849.wav,3,5,norgos,11.04
1102,102848.wav,5,5,norgos,71.232
1103,102847.wav,2,5,norgos,178.416
1104,84019.wav,3,5,norgos,156.133875
1105,72937.wav,4,5,norgos,26.5404375
1106,72816.wav,1,5,norgos,12.469375
1107,59174.wav,1,5,norgos,64.15675
1108,49347.wav,3,5,norgos,90.024
1109,49346.wav,3,5,norgos,21.888
1110,49345.wav,4,5,norgos,145.344
1111,31651.wav,4,5,norgos,12.773875
1112,28005.wav,2,5,norgos,17.789375
1113,27025.wav,2,5,norgos,7.62775
1114,27024.wav,5,5,norgos,5.302875
1115,695135.wav,1,5,norgos,7.019625
1116,694015.wav,1,5,norgos,9.920375
1117,694014.wav,5,5,norgos,10.0
1118,694013.wav,3,5,norgos,15.0
1119,693275.wav,1,5,norgos,5.9706875
1120,688961.wav,5,5,norgos,5.937125
1121,688612.wav,1,5,norgos,30.8635
1122,688072.wav,4,5,norgos,26.011
1123,688071.wav,1,5,norgos,36.97
1124,683984.wav,1,5,norgos,8.5159375
1125,679684.wav,5,5,norgos,25.865625
1126,679683.wav,1,5,norgos,7.668125
1127,679682.wav,5,5,norgos,11.77975
1128,679681.wav,1,5,norgos,9.74375
1129,679671.wav,4,5,norgos,10.0
1130,679670.wav,3,5,norgos,13.0
1131,679669.wav,4,5,norgos,12.0
1132,679668.wav,1,5,norgos,12.0
1133,679667.wav,2,5,norgos,12.0
1134,679666.wav,5,5,norgos,16.9733125
1135,679664.wav,5,5,norgos,10.792
1136,679663.wav,3,5,norgos,10.9728125
1137,679661.wav,5,5,norgos,15.0
1138,679657.wav,3,5,norgos,8.9814375
1139,679656.wav,3,5,norgos,14.6468125
1140,679653.wav,2,5,norgos,10.0
1141,678493.wav,3,5,norgos,11.0
1142,678492.wav,5,5,norgos,9.958625
1143,678491.wav,3,5,norgos,11.0
1144,678490.wav,3,5,norgos,11.0
1145,678489.wav,1,5,norgos,11.0
1146,678488.wav,2,5,norgos,11.0
1147,678487.wav,3,5,norgos,11.0
1148,678486.wav,3,5,norgos,14.0
1149,678485.wav,1,5,norgos,12.0
1150,678484.wav,2,5,norgos,17.0
1151,678222.wav,3,5,norgos,9.7351875
1152,678220.wav,4,5,norgos,8.285
1153,678219.wav,1,5,norgos,9.0
1154,678218.wav,5,5,norgos,12.0
1155,678217.wav,4,5,norgos,7.9651875
1156,678216.wav,5,5,norgos,12.0
1157,678215.wav,4,5,norgos,9.9575
1158,678213.wav,4,5,norgos,11.9763125
1159,678212.wav,3,5,norgos,10.6704375
1160,678211.wav,5,5,norgos,12.0
1161,678103.wav,3,5,norgos,12.0
1162,678102.wav,2,5,norgos,10.0
1163,678101.wav,1,5,norgos,13.0
1164,678100.wav,3,5,norgos,10.009
1165,678099.wav,3,5,norgos,10.0
1166,678098.wav,1,5,norgos,11.0
1167,678097.wav,4,5,norgos,5.2745625
1168,678096.wav,4,5,norgos,11.0
1169,678095.wav,3,5,norgos,10.0
1170,678094.wav,2,5,norgos,10.0
1171,678093.wav,1,5,norgos,9.4843125
1172,678091.wav,5,5,norgos,11.0
1173,678089.wav,5,5,norgos,10.0
1174,677896.wav,4,5,norgos,9.0
1175,677895.wav,4,5,norgos,9.8196875
1176,677894.wav,4,5,norgos,9.0
1177,677893.wav,5,5,norgos,10.0
1178,677892.wav,2,5,norgos,7.784
1179,677891.wav,1,5,norgos,12.0
1180,677890.wav,1,5,norgos,11.0
1181,677889.wav,1,5,norgos,11.0
1182,677888.wav,1,5,norgos,9.0
1183,677887.wav,2,5,norgos,9.0
1184,677886.wav,5,5,norgos,18.0
1185,677885.wav,3,5,norgos,88.4260625
1186,677884.wav,3,5,norgos,11.0
1187,677882.wav,2,5,norgos,12.0
1188,677881.wav,1,5,norgos,13.0
1189,676849.wav,2,5,norgos,14.930375
1190,676845.wav,2,5,norgos,13.77875
1191,676843.wav,3,5,norgos,10.68575
1192,672777.wav,3,5,norgos,2.5541875
1193,667819.wav,3,5,norgos,37.68775
1194,654035.wav,5,5,norgos,22.824
1195,654034.wav,4,5,norgos,4.056
1196,650705.wav,5,5,norgos,23.7744375
1197,642295.wav,1,5,norgos,12.0956875
1198,642294.wav,2,5,norgos,20.408125
1199,642293.wav,1,5,norgos,10.0891875
1200,642290.wav,5,5,norgos,10.0891875
1201,637912.wav,2,5,norgos,33.0884375
1202,637803.wav,3,5,norgos,39.0298125
1203,634624.wav,1,5,norgos,8.7930625
1204,634623.wav,5,5,norgos,7.9375625
1205,633125.wav,4,5,norgos,88.015125
1206,633124.wav,1,5,norgos,34.464
1207,632421.wav,3,5,norgos,17.75
1208,632192.wav,1,5,norgos,53.4465625
1209,632190.wav,5,5,norgos,26.0963125
1210,629031.wav,3,5,norgos,93.057125
1211,629030.wav,3,5,norgos,5.603
1212,628989.wav,5,5,norgos,19.68
1213,628148.wav,5,5,norgos,39.37
1214,627762.wav,5,5,norgos,5.4179375
1215,627737.wav,2,5,norgos,12.3994375
1216,627735.wav,5,5,norgos,12.58525
1217,627734.wav,5,5,norgos,18.3205625
1218,627732.wav,5,5,norgos,8.0921875
1219,627730.wav,2,5,norgos,14.59375
1220,627265.wav,4,5,norgos,20.034125
1221,627262.wav,4,5,norgos,20.9705
1222,627256.wav,5,5,norgos,47.9425625
1223,626569.wav,1,5,norgos,505.715625
1224,626568.wav,4,5,norgos,42.5658125
1225,626566.wav,4,5,norgos,4.111375
1226,626564.wav,2,5,norgos,15.4848125
1227,626562.wav,4,5,norgos,43.8463125
1228,626561.wav,2,5,norgos,22.064375
1229,626560.wav,1,5,norgos,128.618125
1230,626559.wav,4,5,norgos,19.5026875
1231,626557.wav,2,5,norgos,14.9986875
1232,626555.wav,3,5,norgos,12.632125
1233,626554.wav,4,5,norgos,42.58125
1234,626553.wav,5,5,norgos,44.3208125
1235,626547.wav,5,5,norgos,41.83375
1236,626546.wav,4,5,norgos,8.3073125
1237,626545.wav,4,5,norgos,6.7715
1238,626544.wav,4,5,norgos,7.3798125
1239,626543.wav,2,5,norgos,9.42175
1240,622830.wav,2,5,norgos,27.3018125
1241,622630.wav,1,5,norgos,13.8919375
1242,622628.wav,1,5,norgos,68.1621875
1243,619805.wav,5,5,norgos,42.9538125
1244,619738.wav,1,5,norgos,30.3509375
1245,619735.wav,3,5,norgos,10.9433125
1246,619734.wav,4,5,norgos,14.9080625
1247,619733.wav,3,5,norgos,12.93975
1248,619731.wav,1,5,norgos,44.2020625
1249,619728.wav,5,5,norgos,23.2055625
1250,618956.wav,1,5,norgos,38.0
1251,618885.wav,1,5,norgos,17.04
1252,618884.wav,1,5,norgos,4.032
1253,618883.wav,3,5,norgos,46.032
1254,618882.wav,5,5,norgos,19.536
1255,617102.wav,3,5,norgos,9.0
1256,607350.wav,2,5,norgos,14.976
1257,606127.wav,3,5,norgos,23.8829375
1258,601769.wav,1,5,norgos,14.001625
1259,600687.wav,4,5,norgos,13.284125
1260,593880.wav,4,5,norgos,14.747875
1261,593879.wav,5,5,norgos,12.7088125
1262,593878.wav,1,5,norgos,13.1195
1263,593877.wav,4,5,norgos,13.3775625
1264,593876.wav,4,5,norgos,12.634375
1265,593875.wav,5,5,norgos,14.904
1266,593874.wav,2,5,norgos,12.067875
1267,593873.wav,3,5,norgos,13.7561875
1268,593872.wav,4,5,norgos,11.568625
1269,590352.wav,4,5,norgos,4.7516875
1270,589351.wav,3,5,norgos,1382.697
1271,586893.wav,4,5,norgos,130.4555
1272,586891.wav,4,5,norgos,12.8263125
1273,585784.wav,3,5,norgos,9.9723125
