,itemid,hasbird,filename,primary_label,filepath,frames,sr,duration,fold
233,99437,0,99437.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/99437.wav,441000,44100,10.0,3
234,81924,0,81924.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/81924.wav,441000,44100,10.0,2
235,89675,0,89675.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/89675.wav,441000,44100,10.0,1
236,99687,1,99687.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/99687.wav,441000,44100,10.0,3
237,58233,1,58233.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/58233.wav,441000,44100,10.0,2
238,42200,0,42200.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/42200.wav,441000,44100,10.0,1
239,90359,0,90359.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/90359.wav,441000,44100,10.0,3
240,121554,1,121554.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/121554.wav,441000,44100,10.0,2
241,34773,1,34773.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/34773.wav,441000,44100,10.0,4
242,38273,0,38273.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/38273.wav,441000,44100,10.0,3
243,25380,0,25380.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/25380.wav,441000,44100,10.0,2
244,51036,0,51036.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/51036.wav,441000,44100,10.0,4
245,18515,1,18515.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/18515.wav,441000,44100,10.0,3
246,87944,0,87944.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/87944.wav,441000,44100,10.0,3
247,104390,0,104390.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/104390.wav,441000,44100,10.0,3
248,94828,0,94828.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/94828.wav,441000,44100,10.0,4
249,160911,0,160911.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/160911.wav,441000,44100,10.0,2
250,174774,0,174774.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/174774.wav,441000,44100,10.0,0
251,146693,0,146693.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/146693.wav,441000,44100,10.0,2
252,162682,0,162682.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/162682.wav,441000,44100,10.0,2
253,60135,1,60135.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/60135.wav,441000,44100,10.0,3
254,74316,1,74316.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/74316.wav,441000,44100,10.0,2
255,164165,0,164165.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/164165.wav,441000,44100,10.0,1
256,191926,0,191926.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/191926.wav,441000,44100,10.0,2
257,168049,0,168049.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/168049.wav,441000,44100,10.0,1
258,151254,0,151254.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/151254.wav,441000,44100,10.0,2
259,100842,0,100842.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/100842.wav,441000,44100,10.0,1
260,17632,0,17632.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/17632.wav,441000,44100,10.0,4
261,145535,0,145535.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/145535.wav,441000,44100,10.0,0
262,164926,0,164926.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/164926.wav,441000,44100,10.0,2
263,35038,0,35038.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/35038.wav,441000,44100,10.0,2
264,33640,0,33640.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/33640.wav,441000,44100,10.0,2
265,149763,1,149763.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/149763.wav,441000,44100,10.0,1
266,157740,0,157740.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/157740.wav,441000,44100,10.0,3
267,157470,0,157470.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/157470.wav,441000,44100,10.0,1
268,64174,0,64174.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/64174.wav,441000,44100,10.0,4
269,128116,0,128116.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/128116.wav,441000,44100,10.0,3
270,68642,1,68642.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/68642.wav,441000,44100,10.0,2
271,50920,0,50920.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/50920.wav,441000,44100,10.0,3
272,48644,0,48644.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/48644.wav,441000,44100,10.0,0
273,123993,1,123993.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/123993.wav,441000,44100,10.0,3
274,68495,0,68495.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/68495.wav,441000,44100,10.0,2
275,122186,0,122186.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/122186.wav,441000,44100,10.0,3
276,50934,0,50934.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/50934.wav,441000,44100,10.0,0
277,168901,0,168901.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/168901.wav,441000,44100,10.0,4
278,75073,0,75073.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/75073.wav,441000,44100,10.0,4
279,113437,0,113437.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/113437.wav,441000,44100,10.0,2
280,156354,0,156354.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/156354.wav,441000,44100,10.0,0
281,193803,0,193803.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/193803.wav,441000,44100,10.0,3
282,69004,0,69004.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/69004.wav,441000,44100,10.0,3
283,183448,1,183448.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/183448.wav,441000,44100,10.0,4
284,169134,1,169134.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/169134.wav,441000,44100,10.0,4
285,125821,0,125821.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/125821.wav,441000,44100,10.0,2
286,151381,0,151381.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/151381.wav,441000,44100,10.0,1
287,5204,1,5204.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/5204.wav,441000,44100,10.0,4
288,103558,0,103558.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/103558.wav,441000,44100,10.0,0
289,101319,0,101319.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/101319.wav,441000,44100,10.0,4
290,38755,0,38755.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/38755.wav,441000,44100,10.0,1
291,146703,1,146703.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/146703.wav,441000,44100,10.0,4
292,188367,0,188367.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/188367.wav,441000,44100,10.0,0
293,19030,0,19030.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/19030.wav,441000,44100,10.0,1
294,38306,0,38306.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/38306.wav,441000,44100,10.0,4
295,17143,0,17143.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/17143.wav,441000,44100,10.0,1
296,147935,0,147935.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/147935.wav,441000,44100,10.0,1
297,173498,0,173498.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/173498.wav,441000,44100,10.0,1
298,157512,0,157512.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/157512.wav,441000,44100,10.0,3
299,7173,0,7173.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/7173.wav,441000,44100,10.0,3
300,42198,1,42198.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/42198.wav,441000,44100,10.0,3
301,95954,0,95954.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/95954.wav,441000,44100,10.0,1
302,57668,1,57668.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/57668.wav,441000,44100,10.0,4
303,19264,1,19264.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/19264.wav,441000,44100,10.0,1
304,144066,0,144066.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/144066.wav,441000,44100,10.0,4
305,72858,1,72858.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/72858.wav,441000,44100,10.0,3
306,184204,0,184204.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/184204.wav,441000,44100,10.0,4
307,95811,0,95811.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/95811.wav,441000,44100,10.0,2
308,191991,1,191991.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/191991.wav,441000,44100,10.0,0
309,117406,0,117406.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/117406.wav,441000,44100,10.0,3
310,58386,0,58386.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/58386.wav,441000,44100,10.0,3
311,74477,0,74477.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/74477.wav,441000,44100,10.0,3
312,174042,0,174042.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/174042.wav,441000,44100,10.0,3
313,56964,0,56964.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/56964.wav,441000,44100,10.0,0
314,48652,0,48652.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/48652.wav,441000,44100,10.0,4
315,133470,1,133470.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/133470.wav,441000,44100,10.0,2
316,147015,0,147015.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/147015.wav,441000,44100,10.0,2
317,65346,0,65346.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/65346.wav,441000,44100,10.0,4
318,123691,0,123691.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/123691.wav,441000,44100,10.0,1
319,59197,0,59197.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/59197.wav,441000,44100,10.0,0
320,52905,1,52905.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/52905.wav,441000,44100,10.0,2
321,160514,1,160514.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/160514.wav,441000,44100,10.0,0
322,146869,1,146869.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/146869.wav,441000,44100,10.0,4
323,69192,0,69192.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/69192.wav,441000,44100,10.0,2
324,186517,0,186517.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/186517.wav,441000,44100,10.0,4
325,190573,1,190573.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/190573.wav,441000,44100,10.0,0
326,102082,0,102082.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/102082.wav,441000,44100,10.0,0
327,174237,0,174237.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/174237.wav,441000,44100,10.0,1
328,73617,1,73617.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/73617.wav,441000,44100,10.0,0
329,99449,0,99449.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/99449.wav,441000,44100,10.0,1
330,86641,0,86641.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/86641.wav,441000,44100,10.0,1
331,78805,0,78805.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/78805.wav,441000,44100,10.0,2
332,166698,0,166698.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/166698.wav,441000,44100,10.0,2
333,90421,0,90421.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/90421.wav,441000,44100,10.0,2
334,170835,0,170835.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/170835.wav,441000,44100,10.0,1
335,46918,0,46918.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/46918.wav,441000,44100,10.0,3
336,92818,0,92818.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/92818.wav,441000,44100,10.0,0
337,31456,0,31456.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/31456.wav,441000,44100,10.0,0
338,73181,0,73181.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/73181.wav,441000,44100,10.0,3
339,181412,0,181412.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/181412.wav,441000,44100,10.0,2
340,193802,0,193802.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/193802.wav,441000,44100,10.0,3
341,155639,0,155639.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/155639.wav,441000,44100,10.0,4
342,70300,0,70300.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/70300.wav,441000,44100,10.0,1
343,65355,0,65355.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/65355.wav,441000,44100,10.0,2
344,126607,0,126607.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/126607.wav,441000,44100,10.0,1
345,73542,1,73542.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/73542.wav,441000,44100,10.0,4
346,57860,0,57860.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/57860.wav,441000,44100,10.0,0
347,180448,0,180448.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/180448.wav,441000,44100,10.0,3
348,19376,0,19376.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/19376.wav,441000,44100,10.0,1
349,157822,0,157822.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/157822.wav,441000,44100,10.0,1
350,104386,0,104386.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/104386.wav,441000,44100,10.0,3
351,166426,0,166426.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/166426.wav,441000,44100,10.0,0
352,171463,1,171463.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/171463.wav,441000,44100,10.0,4
353,146075,0,146075.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/146075.wav,441000,44100,10.0,1
354,60858,0,60858.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/60858.wav,441000,44100,10.0,2
355,118958,0,118958.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/118958.wav,441000,44100,10.0,4
356,40132,0,40132.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/40132.wav,441000,44100,10.0,3
357,39859,0,39859.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/39859.wav,441000,44100,10.0,2
358,68998,0,68998.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/68998.wav,441000,44100,10.0,0
359,86248,0,86248.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/86248.wav,441000,44100,10.0,3
360,86968,0,86968.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/86968.wav,441000,44100,10.0,1
361,155193,0,155193.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/155193.wav,441000,44100,10.0,1
362,39658,0,39658.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/39658.wav,441000,44100,10.0,3
363,128705,1,128705.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/128705.wav,441000,44100,10.0,3
364,147899,0,147899.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/147899.wav,441000,44100,10.0,4
365,173192,0,173192.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/173192.wav,441000,44100,10.0,0
366,186730,1,186730.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/186730.wav,441000,44100,10.0,0
367,160004,0,160004.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/160004.wav,441000,44100,10.0,4
368,28809,0,28809.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/28809.wav,441000,44100,10.0,1
369,184234,0,184234.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/184234.wav,441000,44100,10.0,4
370,76271,0,76271.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/76271.wav,441000,44100,10.0,3
371,138459,0,138459.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/138459.wav,441000,44100,10.0,1
372,121539,0,121539.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/121539.wav,441000,44100,10.0,3
373,184796,1,184796.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/184796.wav,441000,44100,10.0,1
374,87404,0,87404.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/87404.wav,441000,44100,10.0,0
375,120645,1,120645.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/120645.wav,441000,44100,10.0,3
376,58232,1,58232.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/58232.wav,441000,44100,10.0,2
377,94632,0,94632.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/94632.wav,441000,44100,10.0,1
378,172687,0,172687.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/172687.wav,441000,44100,10.0,2
379,158606,0,158606.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/158606.wav,441000,44100,10.0,3
380,17005,0,17005.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/17005.wav,441000,44100,10.0,1
381,169860,0,169860.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/169860.wav,441000,44100,10.0,1
382,127185,0,127185.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127185.wav,441000,44100,10.0,1
383,147638,1,147638.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/147638.wav,441000,44100,10.0,0
384,112252,0,112252.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/112252.wav,441000,44100,10.0,0
385,187586,0,187586.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/187586.wav,441000,44100,10.0,3
386,146199,0,146199.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/146199.wav,441000,44100,10.0,1
387,161651,1,161651.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/161651.wav,441000,44100,10.0,0
388,173196,0,173196.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/173196.wav,441000,44100,10.0,2
389,115700,0,115700.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/115700.wav,441000,44100,10.0,2
390,162490,0,162490.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/162490.wav,441000,44100,10.0,1
391,71861,0,71861.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/71861.wav,441000,44100,10.0,3
392,102087,0,102087.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/102087.wav,441000,44100,10.0,4
393,46237,0,46237.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/46237.wav,441000,44100,10.0,2
394,30168,0,30168.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/30168.wav,441000,44100,10.0,2
395,127637,0,127637.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127637.wav,441000,44100,10.0,3
396,119065,0,119065.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/119065.wav,441000,44100,10.0,4
397,96145,0,96145.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/96145.wav,441000,44100,10.0,1
398,64193,0,64193.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/64193.wav,441000,44100,10.0,3
399,132640,0,132640.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/132640.wav,441000,44100,10.0,0
400,131130,0,131130.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/131130.wav,441000,44100,10.0,4
401,15470,0,15470.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/15470.wav,441000,44100,10.0,4
402,176022,0,176022.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/176022.wav,441000,44100,10.0,2
403,66052,1,66052.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/66052.wav,441000,44100,10.0,4
404,58838,1,58838.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/58838.wav,441000,44100,10.0,1
405,86736,0,86736.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/86736.wav,441000,44100,10.0,2
406,91762,0,91762.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/91762.wav,441000,44100,10.0,4
407,99083,1,99083.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/99083.wav,441000,44100,10.0,1
408,157596,0,157596.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/157596.wav,441000,44100,10.0,2
409,147905,0,147905.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/147905.wav,441000,44100,10.0,1
410,39942,0,39942.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/39942.wav,441000,44100,10.0,3
411,122194,0,122194.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/122194.wav,441000,44100,10.0,0
412,165126,0,165126.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/165126.wav,441000,44100,10.0,2
413,167245,1,167245.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/167245.wav,441000,44100,10.0,1
414,195598,0,195598.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/195598.wav,441000,44100,10.0,0
415,121361,0,121361.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/121361.wav,441000,44100,10.0,3
416,100839,0,100839.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/100839.wav,441000,44100,10.0,2
417,155301,0,155301.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/155301.wav,441000,44100,10.0,1
418,84910,0,84910.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/84910.wav,441000,44100,10.0,3
419,80790,0,80790.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/80790.wav,441000,44100,10.0,1
420,58180,0,58180.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/58180.wav,441000,44100,10.0,4
421,134982,0,134982.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/134982.wav,441000,44100,10.0,3
422,94635,0,94635.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/94635.wav,441000,44100,10.0,3
423,164844,0,164844.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/164844.wav,441000,44100,10.0,4
424,54884,0,54884.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/54884.wav,441000,44100,10.0,3
425,92846,0,92846.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/92846.wav,441000,44100,10.0,2
426,62280,1,62280.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/62280.wav,441000,44100,10.0,1
427,20008,0,20008.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/20008.wav,441000,44100,10.0,1
428,18050,1,18050.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/18050.wav,441000,44100,10.0,3
429,86756,0,86756.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/86756.wav,441000,44100,10.0,3
