primary_label,secondary_label,type,latitude,longitude,scientific_name,common_name,time,url,filename,q
lesred1,"[""''""]",flight call,46.7276,7.4379,Acanthis cabaret,Lesser Redpoll,11:00,//xeno-canto.org/187930,187930.wav,B
lesred1,"[""''""]",flight call,46.7035,7.4678,Acanthis cabaret,Lesser Redpoll,11:00,//xeno-canto.org/187929,187929.wav,B
lesred1,"[""''""]",call,53.283,5.019,Acanthis cabaret,Lesser Redpoll,?,//xeno-canto.org/152432,152432.wav,B
lesred1,"[""''""]","begging call, juvenile",47.6448,9.5056,Acanthis cabaret,Lesser Redpoll,10:30,//xeno-canto.org/146727,146727.wav,B
lesred1,"[""'Columba palumbus'"", "" 'Troglodytes troglodytes'"", "" 'Erithacus rubecula'""]",call,51.5676,0.0451,Acanthis cabaret,Lesser Redpoll,09:45,//xeno-canto.org/90382,90382.wav,B
lesred1,"[""'Dendrocopos major'"", "" 'Phylloscopus trochilus'"", "" 'Tringa totanus'""]",various calls and song,56.4334,12.5667,Acanthis cabaret,Lesser Redpoll,13:20,//xeno-canto.org/77423,77423.wav,B
lesred1,"[""'Turdus merula'"", "" 'Phylloscopus trochilus'"", "" 'Phylloscopus collybita'"", "" 'Sylvia curruca'""]",trilled song from perch,56.4334,12.5667,Acanthis cabaret,Lesser Redpoll,11:00,//xeno-canto.org/77421,77421.wav,B
lesred1,"[""'Anthus spinoletta'"", "" 'Spinus spinus'""]",Song,47.441,11.061,Acanthis cabaret,Lesser Redpoll,?,//xeno-canto.org/55413,55413.wav,B
lesred1,"[""''""]",display song,53.2828,5.027,Acanthis cabaret,Lesser Redpoll,evening,//xeno-canto.org/49752,49752.wav,B
lesred1,"[""'Carduelis carduelis'""]",calls of a feeding flock taking flight (with Goldfinch),51.2887,-0.5267,Acanthis cabaret,Lesser Redpoll,10:00,//xeno-canto.org/26308,26308.wav,B
lesred1,"[""'Carduelis carduelis'"", "" 'Chloris chloris'"", "" 'Fringilla coelebs'""]",flight call,51.2887,-0.5267,Acanthis cabaret,Lesser Redpoll,10:00,//xeno-canto.org/26244,26244.wav,B
lesred1,"[""''""]",flight call,51.4812,-9.7785,Acanthis cabaret,Lesser Redpoll,08:00,//xeno-canto.org/693050,693050.wav,C
lesred1,"[""''""]",flight call,51.4812,-9.7785,Acanthis cabaret,Lesser Redpoll,08:00,//xeno-canto.org/693049,693049.wav,C
lesred1,"[""''""]",flight call,52.6449,-6.2286,Acanthis cabaret,Lesser Redpoll,13:00,//xeno-canto.org/692796,692796.wav,C
lesred1,"[""'Fringilla coelebs'"", "" 'Troglodytes troglodytes'"", "" 'Anthus pratensis'""]",flight call,50.6048,-1.192,Acanthis cabaret,Lesser Redpoll,07:20,//xeno-canto.org/684173,684173.wav,C
lesred1,"[""''""]","flight call, life stage uncertain, sex uncertain",50.6041,5.6641,Acanthis cabaret,Lesser Redpoll,07:35,//xeno-canto.org/684124,684124.wav,C
lesred1,"[""'Fringilla coelebs'""]",flight call,50.6048,-1.192,Acanthis cabaret,Lesser Redpoll,07:26,//xeno-canto.org/684092,684092.wav,C
lesred1,"[""'Fringilla coelebs'""]",flight call,46.925,9.9077,Acanthis cabaret,Lesser Redpoll,11:30,//xeno-canto.org/682838,682838.wav,C
lesred1,"[""''""]",flight call,47.2883,9.8045,Acanthis cabaret,Lesser Redpoll,09:15,//xeno-canto.org/681829,681829.wav,C
lesred1,"[""''""]",flight call,46.925,9.9077,Acanthis cabaret,Lesser Redpoll,09:00,//xeno-canto.org/680117,680117.wav,C
lesred1,"[""''""]",flight call,46.925,9.9077,Acanthis cabaret,Lesser Redpoll,08:40,//xeno-canto.org/680116,680116.wav,C
lesred1,"[""'Dendrocopos major'"", "" 'Sylvia atricapilla'"", "" 'Phylloscopus collybita'"", "" 'Columba palumbus'"", "" 'Regulus regulus'"", "" 'Troglodytes troglodytes'""]","call, male, song",53.4949,6.171,Acanthis cabaret,Lesser Redpoll,09:28,//xeno-canto.org/667449,667449.wav,C
lesred1,"[""''""]","adult, flight call, song",47.091,9.7006,Acanthis cabaret,Lesser Redpoll,12:20,//xeno-canto.org/642179,642179.wav,C
lesred1,"[""''""]","adult, flight call, song",47.091,9.7006,Acanthis cabaret,Lesser Redpoll,12:00,//xeno-canto.org/642178,642178.wav,C
lesred1,"[""''""]",flight call,51.0403,4.9996,Acanthis cabaret,Lesser Redpoll,08:45,//xeno-canto.org/632506,632506.wav,C
lesred1,"[""''""]",flight call,51.0403,4.9996,Acanthis cabaret,Lesser Redpoll,07:35,//xeno-canto.org/632505,632505.wav,C
lesred1,"[""''""]",flight call,51.0403,4.9996,Acanthis cabaret,Lesser Redpoll,?,//xeno-canto.org/632504,632504.wav,C
lesred1,"[""''""]",flight call,48.6118,1.7581,Acanthis cabaret,Lesser Redpoll,09:00,//xeno-canto.org/619732,619732.wav,C
lesred1,"[""''""]",flight call,48.6118,1.7581,Acanthis cabaret,Lesser Redpoll,09:00,//xeno-canto.org/619730,619730.wav,C
lesred1,"[""''""]",flight call,48.3956,2.5802,Acanthis cabaret,Lesser Redpoll,08:00,//xeno-canto.org/619017,619017.wav,C
lesred1,"[""''""]",flight call,48.3956,2.5802,Acanthis cabaret,Lesser Redpoll,08:00,//xeno-canto.org/619016,619016.wav,C
lesred1,"[""'Spinus spinus'""]","Huge flock taking off, call, flight call",48.3956,2.5802,Acanthis cabaret,Lesser Redpoll,08:00,//xeno-canto.org/619009,619009.wav,C
lesred1,"[""''""]","adult, call, female",46.9199,10.0932,Acanthis cabaret,Lesser Redpoll,?,//xeno-canto.org/618235,618235.wav,C
lesred1,"[""''""]",flight call,47.9725,0.3794,Acanthis cabaret,Lesser Redpoll,16:00,//xeno-canto.org/616690,616690.wav,C
lesred1,"[""''""]",flight call,47.9725,0.3794,Acanthis cabaret,Lesser Redpoll,15:00,//xeno-canto.org/614844,614844.wav,C
lesred1,"[""''""]","aberrant, call",46.9199,10.0932,Acanthis cabaret,Lesser Redpoll,10:00,//xeno-canto.org/613784,613784.wav,C
lesred1,"[""''""]","call, call while feeding",46.5116,6.1013,Acanthis cabaret,Lesser Redpoll,14:30,//xeno-canto.org/611694,611694.wav,C
lesred1,"[""''""]",flight call,51.402,4.444,Acanthis cabaret,Lesser Redpoll,10:00,//xeno-canto.org/599251,599251.wav,C
lesred1,"[""''""]",flight call,51.402,4.444,Acanthis cabaret,Lesser Redpoll,08:50,//xeno-canto.org/599246,599246.wav,C
lesred1,"[""''""]",flight call,51.418,4.4189,Acanthis cabaret,Lesser Redpoll,09:45,//xeno-canto.org/597235,597235.wav,C
lesred1,"[""'Anthus pratensis'""]",flight call,53.5337,-1.7832,Acanthis cabaret,Lesser Redpoll,09:54,//xeno-canto.org/596838,596838.wav,C
lesred1,"[""''""]","call, flight call, perching call",48.3941,2.577,Acanthis cabaret,Lesser Redpoll,07:30,//xeno-canto.org/594388,594388.wav,C
lesred1,"[""''""]",flight call,48.3941,2.577,Acanthis cabaret,Lesser Redpoll,07:30,//xeno-canto.org/594387,594387.wav,C
lesred1,"[""''""]","call-song, song",48.3941,2.577,Acanthis cabaret,Lesser Redpoll,07:30,//xeno-canto.org/594384,594384.wav,C
lesred1,"[""''""]","call, flight call, nocturnal flight call",54.2081,-0.2889,Acanthis cabaret,Lesser Redpoll,20:35,//xeno-canto.org/593285,593285.wav,C
lesred1,"[""''""]",nocturnal flight call,57.7441,10.6363,Acanthis cabaret,Lesser Redpoll,05:00,//xeno-canto.org/584309,584309.wav,C
lesred1,"[""''""]",song,52.0711,-8.409,Acanthis cabaret,Lesser Redpoll,16:30,//xeno-canto.org/393817,393817.wav,C
lesred1,"[""''""]","flight call, migrating bird",48.7027,2.1156,Acanthis cabaret,Lesser Redpoll,08:00,//xeno-canto.org/390301,390301.wav,C
lesred1,"[""''""]",song,46.8546,10.9113,Acanthis cabaret,Lesser Redpoll,10:00,//xeno-canto.org/379924,379924.wav,C
lesred1,"[""''""]",song,46.8541,10.8822,Acanthis cabaret,Lesser Redpoll,09:30,//xeno-canto.org/379923,379923.wav,C
lesred1,"[""''""]","flight call, male, song",54.6723,18.7229,Acanthis cabaret,Lesser Redpoll,18:30,//xeno-canto.org/323041,323041.wav,C
lesred1,"[""''""]",flight call,49.0198,9.0295,Acanthis cabaret,Lesser Redpoll,?,//xeno-canto.org/295295,295295.wav,C
lesred1,"[""''""]",flight call,48.3447,10.9154,Acanthis cabaret,Lesser Redpoll,10:00,//xeno-canto.org/200064,200064.wav,C
lesred1,"[""''""]",call,-44.9963,168.7567,Acanthis cabaret,Lesser Redpoll,09:00,//xeno-canto.org/198575,198575.wav,C
lesred1,"[""''""]",song,46.9948,11.1816,Acanthis cabaret,Lesser Redpoll,08:00,//xeno-canto.org/142998,142998.wav,C
lesred1,"[""'Turdus merula'"", "" 'Parus major'""]",call,54.5689,11.9426,Acanthis cabaret,Lesser Redpoll,17:13,//xeno-canto.org/69801,69801.wav,C
lesred1,"[""'Coloeus monedula'"", "" 'Erithacus rubecula'""]",flight call,50.6057,-1.183,Acanthis cabaret,Lesser Redpoll,08:35,//xeno-canto.org/682670,682670.wav,D
lesred1,"[""'Spinus spinus'"", "" 'Phylloscopus trochilus'"", "" 'Turdus viscivorus'""]","call, flight call",52.9549,10.282,Acanthis cabaret,Lesser Redpoll,08:35,//xeno-canto.org/639800,639800.wav,D
lesred1,"[""''""]",flight call,46.5529,6.0381,Acanthis cabaret,Lesser Redpoll,06:30,//xeno-canto.org/638991,638991.wav,D
lesred1,"[""''""]",flight call,46.5529,6.0381,Acanthis cabaret,Lesser Redpoll,06:30,//xeno-canto.org/638990,638990.wav,D
lesred1,"[""''""]",flight call,50.2587,1.5557,Acanthis cabaret,Lesser Redpoll,07:30,//xeno-canto.org/596948,596948.wav,D
lesred1,"[""'Coloeus monedula'""]",nocturnal flight call,50.5987,-1.2003,Acanthis cabaret,Lesser Redpoll,06:30,//xeno-canto.org/596087,596087.wav,D
lesred1,"[""''""]","call, flight call, song",46.1887,10.0499,Acanthis cabaret,Lesser Redpoll,17:43,//xeno-canto.org/586780,586780.wav,D
lesred1,"[""'Fringilla coelebs'"", "" 'Phylloscopus trochilus'"", "" 'Phylloscopus collybita'"", "" 'Corvus corax'"", "" 'Troglodytes troglodytes'"", "" 'Spinus spinus'"", "" 'Corvus corone'"", "" 'Turdus merula'""]","adult, male, song",51.7182,-3.1551,Acanthis cabaret,Lesser Redpoll,10:30,//xeno-canto.org/558059,558059.wav,D
lesred1,"[""''""]",flight call,57.4772,-4.0978,Acanthis cabaret,Lesser Redpoll,15:00,//xeno-canto.org/546533,546533.wav,D
lesred1,"[""''""]",flight call,51.0445,2.3912,Acanthis cabaret,Lesser Redpoll,08:08,//xeno-canto.org/545324,545324.wav,D
lesred1,"[""''""]",flight call,50.7522,19.7101,Acanthis cabaret,Lesser Redpoll,08:30,//xeno-canto.org/505391,505391.wav,D
lesred1,"[""''""]","call, song",56.7451,12.6311,Acanthis cabaret,Lesser Redpoll,06:30,//xeno-canto.org/470684,470684.wav,D
lesred1,"[""''""]","flight call,male",47.2718,7.8368,Acanthis cabaret,Lesser Redpoll,10:24,//xeno-canto.org/400416,400416.wav,D
lesred1,"[""''""]","female, flight call, male, song",54.6748,18.7215,Acanthis cabaret,Lesser Redpoll,19:00,//xeno-canto.org/323033,323033.wav,D
lesred1,"[""''""]",flight call,51.1604,-0.7076,Acanthis cabaret,Lesser Redpoll,07:30,//xeno-canto.org/597755,597755.wav,E
lesred1,"[""'Cyanistes caeruleus'""]",flight call,50.6048,-1.1864,Acanthis cabaret,Lesser Redpoll,09:00,//xeno-canto.org/590995,590995.wav,E
lesred1,"[""'Phylloscopus trochilus'""]","call, flight call",55.8333,-6.4107,Acanthis cabaret,Lesser Redpoll,21:28,//xeno-canto.org/443698,443698.wav,E
lesred1,"[""'Phylloscopus trochilus'""]","call, flight call",55.8333,-6.4107,Acanthis cabaret,Lesser Redpoll,21:25,//xeno-canto.org/443697,443697.wav,E
lesred1,"[""''""]","call, flight call",55.8333,-6.4107,Acanthis cabaret,Lesser Redpoll,21:20,//xeno-canto.org/443696,443696.wav,E
comred,"[""'Cyanistes caeruleus'""]",call,63.8344,20.1259,Acanthis flammea,Common Redpoll,09:00,//xeno-canto.org/701212,701212.wav,A
comred,"[""''""]",flight call,63.8344,20.1259,Acanthis flammea,Common Redpoll,08:00,//xeno-canto.org/696590,696590.wav,A
comred,"[""''""]",call,63.8923,20.248,Acanthis flammea,Common Redpoll,08:00,//xeno-canto.org/696352,696352.wav,A
comred,"[""''""]",flight call,51.6997,5.6166,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/689276,689276.wav,A
comred,"[""''""]","flight call, wingbeats",64.4259,13.479,Acanthis flammea,Common Redpoll,13:55,//xeno-canto.org/688285,688285.wav,A
comred,"[""''""]",flight call,64.4259,13.479,Acanthis flammea,Common Redpoll,13:45,//xeno-canto.org/688283,688283.wav,A
comred,"[""''""]",flight call,64.4259,13.479,Acanthis flammea,Common Redpoll,13:40,//xeno-canto.org/688282,688282.wav,A
comred,"[""''""]",flight call,64.4259,13.479,Acanthis flammea,Common Redpoll,13:05,//xeno-canto.org/688278,688278.wav,A
comred,"[""''""]","flight call, wingbeats",64.4259,13.479,Acanthis flammea,Common Redpoll,13:05,//xeno-canto.org/688277,688277.wav,A
comred,"[""''""]",flight call,64.4259,13.479,Acanthis flammea,Common Redpoll,13:00,//xeno-canto.org/688275,688275.wav,A
comred,"[""''""]",flight call,64.4259,13.479,Acanthis flammea,Common Redpoll,12:50,//xeno-canto.org/688273,688273.wav,A
comred,"[""''""]",flight call,64.4259,13.479,Acanthis flammea,Common Redpoll,09:50,//xeno-canto.org/688249,688249.wav,A
comred,"[""''""]",flight call,64.4259,13.479,Acanthis flammea,Common Redpoll,09:50,//xeno-canto.org/688248,688248.wav,A
comred,"[""'Pinicola enucleator'""]",flight call,64.4259,13.479,Acanthis flammea,Common Redpoll,09:50,//xeno-canto.org/688247,688247.wav,A
comred,"[""'Turdus merula'"", "" 'Phylloscopus trochilus'"", "" 'Cuculus canorus'""]",song,65.2145,12.0452,Acanthis flammea,Common Redpoll,21:00,//xeno-canto.org/687649,687649.wav,A
comred,"[""'Turdus merula'"", "" 'Turdus iliacus'"", "" 'Phylloscopus collybita'""]","call, song",65.2145,12.0452,Acanthis flammea,Common Redpoll,20:50,//xeno-canto.org/687648,687648.wav,A
comred,"[""'Erithacus rubecula'"", "" 'Corvus cornix'""]",call,65.2145,12.0452,Acanthis flammea,Common Redpoll,15:10,//xeno-canto.org/687647,687647.wav,A
comred,"[""'Spinus tristis'""]","Wind noise in dry leaves, adult, call, flight call, sex uncertain, water noise f",45.778,-87.0641,Acanthis flammea,Common Redpoll,10:30,//xeno-canto.org/687222,687222.wav,A
comred,"[""'Cyanistes caeruleus'""]",flight call,58.9277,22.0502,Acanthis flammea,Common Redpoll,10:30,//xeno-canto.org/686353,686353.wav,A
comred,"[""''""]",call,56.0916,47.2593,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/680536,680536.wav,A
comred,"[""'Turdus philomelos'"", "" 'Picus canus'""]","call, flight call, life stage uncertain, sex uncertain",64.191,21.113,Acanthis flammea,Common Redpoll,07:00,//xeno-canto.org/677168,677168.wav,A
comred,"[""'Carpodacus erythrinus'""]",flight call,66.4041,144.8819,Acanthis flammea,Common Redpoll,08:00,//xeno-canto.org/674757,674757.wav,A
comred,"[""''""]",flight call,64.769,-23.624,Acanthis flammea,Common Redpoll,07:30,//xeno-canto.org/673442,673442.wav,A
comred,"[""''""]","call, flight call",64.769,-23.624,Acanthis flammea,Common Redpoll,17:30,//xeno-canto.org/673441,673441.wav,A
comred,"[""''""]","call, male",60.3874,-1.3482,Acanthis flammea,Common Redpoll,06:00,//xeno-canto.org/642110,642110.wav,A
comred,"[""'Picoides tridactylus'""]","flight call, song",61.6062,12.7706,Acanthis flammea,Common Redpoll,09:16,//xeno-canto.org/628446,628446.wav,A
comred,"[""''""]","traffic nearby, uncertain",55.2568,-127.672,Acanthis flammea,Common Redpoll,11:22,//xeno-canto.org/626750,626750.wav,A
comred,"[""''""]",nocturnal flight call,60.2357,25.0058,Acanthis flammea,Common Redpoll,08:26,//xeno-canto.org/610600,610600.wav,A
comred,"[""'Cyanocitta cristata'"", "" 'Poecile atricapillus'"", "" 'Sitta canadensis'""]","alarm call, call, flight call, life stage uncertain, sex uncertain",42.7378,-71.7012,Acanthis flammea,Common Redpoll,09:00,//xeno-canto.org/607060,607060.wav,A
comred,"[""'Branta canadensis'"", "" 'Turdus pilaris'"", "" 'Corvus cornix'"", "" 'Cyanistes caeruleus'"", "" 'Pyrrhula pyrrhula'"", "" 'Spinus spinus'""]","call, flight call",60.1862,25.146,Acanthis flammea,Common Redpoll,08:30,//xeno-canto.org/604215,604215.wav,A
comred,"[""''""]","bird in hand, call",52.9028,23.8749,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/599650,599650.wav,A
comred,"[""'Turdus merula'"", "" 'Turdus philomelos'"", "" 'Cyanistes caeruleus'""]",call,60.2109,25.1073,Acanthis flammea,Common Redpoll,06:30,//xeno-canto.org/583715,583715.wav,A
comred,"[""'Passerculus sandwichensis'""]","adult, call, flight call, male, sex uncertain, song",58.6624,-93.834,Acanthis flammea,Common Redpoll,18:17,//xeno-canto.org/552770,552770.wav,A
comred,"[""''""]","alarm call, call, flight call, song",48.8688,2.0913,Acanthis flammea,Common Redpoll,09:00,//xeno-canto.org/535779,535779.wav,A
comred,"[""''""]",flight call,63.6666,20.0191,Acanthis flammea,Common Redpoll,11:00,//xeno-canto.org/503379,503379.wav,A
comred,"[""''""]","call, female",56.092,47.2613,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/489924,489924.wav,A
comred,"[""''""]","call, female",56.092,47.2613,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/489923,489923.wav,A
comred,"[""''""]",call,56.092,47.2613,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/489922,489922.wav,A
comred,"[""''""]",call,56.092,47.2613,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/489921,489921.wav,A
comred,"[""''""]",call,56.092,47.2613,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/489920,489920.wav,A
comred,"[""''""]",call,56.092,47.2613,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/489919,489919.wav,A
comred,"[""''""]",alarm call,56.092,47.2613,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/489918,489918.wav,A
comred,"[""''""]",call,56.092,47.2613,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/489917,489917.wav,A
comred,"[""''""]",call,56.092,47.2613,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/489916,489916.wav,A
comred,"[""''""]",call,56.092,47.2613,Acanthis flammea,Common Redpoll,09:30,//xeno-canto.org/489915,489915.wav,A
comred,"[""''""]","alarm call, perching calls",65.6108,-16.9358,Acanthis flammea,Common Redpoll,06:00,//xeno-canto.org/488205,488205.wav,A
comred,"[""''""]",call,66.0207,-17.3637,Acanthis flammea,Common Redpoll,06:00,//xeno-canto.org/488039,488039.wav,A
comred,"[""''""]",call,51.5139,4.9269,Acanthis flammea,Common Redpoll,11:00,//xeno-canto.org/457204,457204.wav,A
comred,"[""'Acanthis hornemanni'""]",call,50.6352,26.2408,Acanthis flammea,Common Redpoll,11:00,//xeno-canto.org/448473,448473.wav,A
comred,"[""'Acanthis hornemanni'""]","alarm call, call, flight call",50.6352,26.2408,Acanthis flammea,Common Redpoll,11:00,//xeno-canto.org/448470,448470.wav,A
comred,"[""'Troglodytes troglodytes'"", "" 'Passer montanus'"", "" 'Coloeus monedula'"", "" 'Chroicocephalus ridibundus'"", "" 'Erithacus rubecula'""]","call, flight call",53.458,14.538,Acanthis flammea,Common Redpoll,10:00,//xeno-canto.org/445187,445187.wav,A
comred,"[""''""]",flight call,51.4142,4.43,Acanthis flammea,Common Redpoll,00:00,//xeno-canto.org/445111,445111.wav,A
comred,"[""''""]","alarm call, male",65.573,14.295,Acanthis flammea,Common Redpoll,12:30,//xeno-canto.org/444032,444032.wav,A
comred,"[""''""]",flight call,53.2247,20.6246,Acanthis flammea,Common Redpoll,10:00,//xeno-canto.org/443141,443141.wav,A
comred,"[""''""]",call,63.6396,19.8961,Acanthis flammea,Common Redpoll,08:00,//xeno-canto.org/438867,438867.wav,A
comred,"[""'Leuconotopicus villosus'""]","call, song",60.9515,-135.1461,Acanthis flammea,Common Redpoll,09:10,//xeno-canto.org/437868,437868.wav,A
comred,"[""'Leuconotopicus villosus'""]","call, song",60.9515,-135.1461,Acanthis flammea,Common Redpoll,09:09,//xeno-canto.org/437867,437867.wav,A
comred,"[""'Leuconotopicus villosus'""]","call, song",60.9515,-135.1461,Acanthis flammea,Common Redpoll,09:05,//xeno-canto.org/437865,437865.wav,A
comred,"[""''""]",flight call,50.697222,12.286111,Acanthis flammea,Common Redpoll,?,//xeno-canto.org/435385,435385.wav,A
comred,"[""'Larus argentatus'""]","call, flight call",69.578,18.64,Acanthis flammea,Common Redpoll,05:00,//xeno-canto.org/430003,430003.wav,A
comred,"[""'Zonotrichia atricapilla'""]",call,61.7631,-149.4453,Acanthis flammea,Common Redpoll,12:45,//xeno-canto.org/416053,416053.wav,A
comred,"[""''""]",call,51.0553,3.7593,Acanthis flammea,Common Redpoll,?,//xeno-canto.org/404555,404555.wav,A
comred,"[""''""]",call,52.2269,13.6866,Acanthis flammea,Common Redpoll,09:15,//xeno-canto.org/398879,398879.wav,A
comred,"[""''""]","call, flight call",51.8703,6.076,Acanthis flammea,Common Redpoll,15:20,//xeno-canto.org/398876,398876.wav,A
comred,"[""''""]",call,52.1289,4.3328,Acanthis flammea,Common Redpoll,11:00,//xeno-canto.org/396879,396879.wav,A
comred,"[""'Corvus cornix'"", "" 'Fringilla coelebs'"", "" 'Chloris chloris'"", "" 'Parus major'"", "" 'Turdus pilaris'"", "" 'Pyrrhula pyrrhula'""]","call, flight call",58.7312,23.617,Acanthis flammea,Common Redpoll,11:49,//xeno-canto.org/396349,396349.wav,A
comred,"[""''""]",call,53.3834,14.5044,Acanthis flammea,Common Redpoll,12:00,//xeno-canto.org/393607,393607.wav,A
comred,"[""'Chloris chloris'""]",call,69.182,27.2141,Acanthis flammea,Common Redpoll,15:00,//xeno-canto.org/391795,391795.wav,A
comred,"[""''""]",flight call,63.9334,20.3735,Acanthis flammea,Common Redpoll,08:00,//xeno-canto.org/390508,390508.wav,A
comred,"[""''""]",call,63.8314,20.7151,Acanthis flammea,Common Redpoll,08:00,//xeno-canto.org/390060,390060.wav,A
comred,"[""'Pyrrhula pyrrhula'"", "" 'Turdus iliacus'""]",call,63.7515,20.3103,Acanthis flammea,Common Redpoll,08:00,//xeno-canto.org/389991,389991.wav,A
comred,"[""''""]",call,60.3471,18.2579,Acanthis flammea,Common Redpoll,17:00,//xeno-canto.org/388931,388931.wav,A
comred,"[""''""]",song,65.6729,11.9421,Acanthis flammea,Common Redpoll,07:00,//xeno-canto.org/383642,383642.wav,A
comred,"[""''""]",song,65.6729,11.9421,Acanthis flammea,Common Redpoll,07:00,//xeno-canto.org/383641,383641.wav,A
comred,"[""''""]",song,65.6729,11.9421,Acanthis flammea,Common Redpoll,07:00,//xeno-canto.org/383640,383640.wav,A
